frame_number,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16
918,"x: 261.2212, y: 0.0000, conf: 0.6696","x: 271.0126, y: 0.0000, conf: 0.2080","x: 249.5855, y: 0.0000, conf: 0.4340","x: 281.4556, y: 0.0000, conf: 0.2258","x: 230.3186, y: 0.0000, conf: 0.6021","x: 323.1720, y: 81.6531, conf: 0.9870","x: 193.7262, y: 78.1079, conf: 0.9939","x: 357.3401, y: 168.4107, conf: 0.9654","x: 172.5527, y: 199.7826, conf: 0.9864","x: 346.0295, y: 146.3439, conf: 0.9553","x: 178.0550, y: 304.0484, conf: 0.9697","x: 303.4016, y: 281.7786, conf: 0.9973","x: 219.0286, y: 279.4001, conf: 0.9983","x: 301.2608, y: 424.9230, conf: 0.8710","x: 218.2332, y: 415.7929, conf: 0.9099","x: 283.0991, y: 472.3079, conf: 0.1331","x: 232.6062, y: 480.0000, conf: 0.1603"
920,"x: 262.1765, y: 0.0000, conf: 0.6559","x: 271.2420, y: 0.0000, conf: 0.1716","x: 249.8238, y: 0.0000, conf: 0.4454","x: 279.4670, y: 0.0000, conf: 0.1483","x: 227.5758, y: 0.0000, conf: 0.6350","x: 320.2711, y: 80.7094, conf: 0.9859","x: 191.7554, y: 78.6884, conf: 0.9923","x: 355.5979, y: 162.9127, conf: 0.9655","x: 172.9530, y: 200.4914, conf: 0.9840","x: 344.3024, y: 138.8552, conf: 0.9549","x: 178.2315, y: 306.5545, conf: 0.9671","x: 304.6761, y: 280.6291, conf: 0.9972","x: 220.3025, y: 279.1177, conf: 0.9980","x: 303.3910, y: 425.9026, conf: 0.8656","x: 218.8077, y: 417.4650, conf: 0.8986","x: 285.4269, y: 472.8263, conf: 0.1256","x: 230.6572, y: 480.0000, conf: 0.1415"
920,"x: 262.1765, y: 0.0000, conf: 0.6559","x: 271.2420, y: 0.0000, conf: 0.1716","x: 249.8238, y: 0.0000, conf: 0.4454","x: 279.4670, y: 0.0000, conf: 0.1483","x: 227.5758, y: 0.0000, conf: 0.6350","x: 320.2711, y: 80.7094, conf: 0.9859","x: 191.7554, y: 78.6884, conf: 0.9923","x: 355.5979, y: 162.9127, conf: 0.9655","x: 172.9530, y: 200.4914, conf: 0.9840","x: 344.3024, y: 138.8552, conf: 0.9549","x: 178.2315, y: 306.5545, conf: 0.9671","x: 304.6761, y: 280.6291, conf: 0.9972","x: 220.3025, y: 279.1177, conf: 0.9980","x: 303.3910, y: 425.9026, conf: 0.8656","x: 218.8077, y: 417.4650, conf: 0.8986","x: 285.4269, y: 472.8263, conf: 0.1256","x: 230.6572, y: 480.0000, conf: 0.1415"
922,"x: 262.0856, y: 0.0000, conf: 0.6619","x: 271.1791, y: 0.0000, conf: 0.1796","x: 249.8027, y: 0.0000, conf: 0.4471","x: 279.5063, y: 0.0000, conf: 0.1603","x: 227.8030, y: 0.0000, conf: 0.6348","x: 320.8121, y: 80.7514, conf: 0.9867","x: 191.9108, y: 78.7433, conf: 0.9924","x: 356.5408, y: 163.0903, conf: 0.9666","x: 172.9200, y: 200.2523, conf: 0.9837","x: 344.1709, y: 139.7189, conf: 0.9555","x: 178.0919, y: 306.5900, conf: 0.9661","x: 304.8614, y: 280.6318, conf: 0.9972","x: 220.3300, y: 279.0445, conf: 0.9980","x: 303.1072, y: 425.6345, conf: 0.8663","x: 218.5868, y: 417.0696, conf: 0.8974","x: 284.9219, y: 472.9200, conf: 0.1259","x: 230.6567, y: 480.0000, conf: 0.1404"
922,"x: 262.0856, y: 0.0000, conf: 0.6619","x: 271.1791, y: 0.0000, conf: 0.1796","x: 249.8027, y: 0.0000, conf: 0.4471","x: 279.5063, y: 0.0000, conf: 0.1603","x: 227.8030, y: 0.0000, conf: 0.6348","x: 320.8121, y: 80.7514, conf: 0.9867","x: 191.9108, y: 78.7433, conf: 0.9924","x: 356.5408, y: 163.0903, conf: 0.9666","x: 172.9200, y: 200.2523, conf: 0.9837","x: 344.1709, y: 139.7189, conf: 0.9555","x: 178.0919, y: 306.5900, conf: 0.9661","x: 304.8614, y: 280.6318, conf: 0.9972","x: 220.3300, y: 279.0445, conf: 0.9980","x: 303.1072, y: 425.6345, conf: 0.8663","x: 218.5868, y: 417.0696, conf: 0.8974","x: 284.9219, y: 472.9200, conf: 0.1259","x: 230.6567, y: 480.0000, conf: 0.1404"
924,"x: 260.8207, y: 0.5733, conf: 0.4673","x: 269.5949, y: 0.0000, conf: 0.1142","x: 250.3638, y: 0.0000, conf: 0.2106","x: 280.2339, y: 0.7845, conf: 0.1343","x: 232.2531, y: 0.0000, conf: 0.3326","x: 325.8189, y: 83.3590, conf: 0.9830","x: 194.9832, y: 76.0739, conf: 0.9810","x: 371.3940, y: 177.8322, conf: 0.9696","x: 167.0858, y: 205.1449, conf: 0.9665","x: 358.6980, y: 137.5546, conf: 0.9568","x: 173.9476, y: 312.4467, conf: 0.9375","x: 305.9523, y: 284.6009, conf: 0.9980","x: 222.4581, y: 281.2428, conf: 0.9980","x: 301.0294, y: 428.0972, conf: 0.9200","x: 223.5473, y: 414.5840, conf: 0.9165","x: 290.7343, y: 470.0463, conf: 0.2376","x: 244.3424, y: 473.7924, conf: 0.2217"
924,"x: 260.8207, y: 0.5733, conf: 0.4673","x: 269.5949, y: 0.0000, conf: 0.1142","x: 250.3638, y: 0.0000, conf: 0.2106","x: 280.2339, y: 0.7845, conf: 0.1343","x: 232.2531, y: 0.0000, conf: 0.3326","x: 325.8189, y: 83.3590, conf: 0.9830","x: 194.9832, y: 76.0739, conf: 0.9810","x: 371.3940, y: 177.8322, conf: 0.9696","x: 167.0858, y: 205.1449, conf: 0.9665","x: 358.6980, y: 137.5546, conf: 0.9568","x: 173.9476, y: 312.4467, conf: 0.9375","x: 305.9523, y: 284.6009, conf: 0.9980","x: 222.4581, y: 281.2428, conf: 0.9980","x: 301.0294, y: 428.0972, conf: 0.9200","x: 223.5473, y: 414.5840, conf: 0.9165","x: 290.7343, y: 470.0463, conf: 0.2376","x: 244.3424, y: 473.7924, conf: 0.2217"
926,"x: 261.0821, y: 0.5989, conf: 0.4702","x: 269.8217, y: 0.0000, conf: 0.1129","x: 250.5509, y: 0.0000, conf: 0.2154","x: 280.2529, y: 0.8650, conf: 0.1287","x: 232.0904, y: 0.0000, conf: 0.3387","x: 325.7539, y: 83.4855, conf: 0.9827","x: 194.9572, y: 76.2251, conf: 0.9809","x: 371.3164, y: 177.1650, conf: 0.9690","x: 166.9976, y: 204.7464, conf: 0.9666","x: 357.3985, y: 136.6523, conf: 0.9564","x: 173.8925, y: 312.0972, conf: 0.9382","x: 306.1051, y: 284.4898, conf: 0.9979","x: 222.6214, y: 281.0977, conf: 0.9980","x: 300.9337, y: 428.1694, conf: 0.9192","x: 223.7147, y: 414.4975, conf: 0.9162","x: 290.4353, y: 470.4391, conf: 0.2359","x: 244.1823, y: 473.9382, conf: 0.2204"
926,"x: 261.0821, y: 0.5989, conf: 0.4702","x: 269.8217, y: 0.0000, conf: 0.1129","x: 250.5509, y: 0.0000, conf: 0.2154","x: 280.2529, y: 0.8650, conf: 0.1287","x: 232.0904, y: 0.0000, conf: 0.3387","x: 325.7539, y: 83.4855, conf: 0.9827","x: 194.9572, y: 76.2251, conf: 0.9809","x: 371.3164, y: 177.1650, conf: 0.9690","x: 166.9976, y: 204.7464, conf: 0.9666","x: 357.3985, y: 136.6523, conf: 0.9564","x: 173.8925, y: 312.0972, conf: 0.9382","x: 306.1051, y: 284.4898, conf: 0.9979","x: 222.6214, y: 281.0977, conf: 0.9980","x: 300.9337, y: 428.1694, conf: 0.9192","x: 223.7147, y: 414.4975, conf: 0.9162","x: 290.4353, y: 470.4391, conf: 0.2359","x: 244.1823, y: 473.9382, conf: 0.2204"
928,"x: 262.2368, y: 0.0000, conf: 0.6179","x: 271.4381, y: 0.0000, conf: 0.1457","x: 248.9518, y: 0.0000, conf: 0.4075","x: 280.1726, y: 0.0000, conf: 0.1249","x: 226.0967, y: 0.0000, conf: 0.6237","x: 321.0290, y: 79.5093, conf: 0.9846","x: 191.1651, y: 79.2587, conf: 0.9917","x: 364.1038, y: 158.0854, conf: 0.9646","x: 172.1888, y: 201.3513, conf: 0.9842","x: 371.9806, y: 131.0483, conf: 0.9556","x: 175.8592, y: 305.8374, conf: 0.9676","x: 303.0404, y: 281.9667, conf: 0.9971","x: 219.2102, y: 281.3793, conf: 0.9980","x: 298.9255, y: 426.3291, conf: 0.8606","x: 219.6923, y: 420.1568, conf: 0.8978","x: 278.3092, y: 469.9513, conf: 0.1194","x: 232.4445, y: 480.0000, conf: 0.1364"
928,"x: 262.2368, y: 0.0000, conf: 0.6179","x: 271.4381, y: 0.0000, conf: 0.1457","x: 248.9518, y: 0.0000, conf: 0.4075","x: 280.1726, y: 0.0000, conf: 0.1249","x: 226.0967, y: 0.0000, conf: 0.6237","x: 321.0290, y: 79.5093, conf: 0.9846","x: 191.1651, y: 79.2587, conf: 0.9917","x: 364.1038, y: 158.0854, conf: 0.9646","x: 172.1888, y: 201.3513, conf: 0.9842","x: 371.9806, y: 131.0483, conf: 0.9556","x: 175.8592, y: 305.8374, conf: 0.9676","x: 303.0404, y: 281.9667, conf: 0.9971","x: 219.2102, y: 281.3793, conf: 0.9980","x: 298.9255, y: 426.3291, conf: 0.8606","x: 219.6923, y: 420.1568, conf: 0.8978","x: 278.3092, y: 469.9513, conf: 0.1194","x: 232.4445, y: 480.0000, conf: 0.1364"
930,"x: 260.8175, y: 0.2049, conf: 0.4462","x: 270.0916, y: 0.0000, conf: 0.1127","x: 249.4165, y: 0.0000, conf: 0.1959","x: 282.0988, y: 0.0000, conf: 0.1380","x: 231.3039, y: 0.0000, conf: 0.3143","x: 326.2574, y: 84.4520, conf: 0.9812","x: 195.0461, y: 76.9644, conf: 0.9811","x: 371.3652, y: 177.0352, conf: 0.9664","x: 168.6259, y: 206.0916, conf: 0.9679","x: 384.8766, y: 130.3108, conf: 0.9541","x: 175.8882, y: 309.7443, conf: 0.9387","x: 305.1696, y: 284.0205, conf: 0.9982","x: 221.7948, y: 281.2917, conf: 0.9983","x: 300.0721, y: 429.0773, conf: 0.9339","x: 222.7941, y: 418.5234, conf: 0.9355","x: 287.0482, y: 467.1776, conf: 0.2866","x: 242.8004, y: 478.0837, conf: 0.2786"
930,"x: 260.8175, y: 0.2049, conf: 0.4462","x: 270.0916, y: 0.0000, conf: 0.1127","x: 249.4165, y: 0.0000, conf: 0.1959","x: 282.0988, y: 0.0000, conf: 0.1380","x: 231.3039, y: 0.0000, conf: 0.3143","x: 326.2574, y: 84.4520, conf: 0.9812","x: 195.0461, y: 76.9644, conf: 0.9811","x: 371.3652, y: 177.0352, conf: 0.9664","x: 168.6259, y: 206.0916, conf: 0.9679","x: 384.8766, y: 130.3108, conf: 0.9541","x: 175.8882, y: 309.7443, conf: 0.9387","x: 305.1696, y: 284.0205, conf: 0.9982","x: 221.7948, y: 281.2917, conf: 0.9983","x: 300.0721, y: 429.0773, conf: 0.9339","x: 222.7941, y: 418.5234, conf: 0.9355","x: 287.0482, y: 467.1776, conf: 0.2866","x: 242.8004, y: 478.0837, conf: 0.2786"
932,"x: 260.9239, y: 0.2008, conf: 0.4492","x: 270.1906, y: 0.0000, conf: 0.1133","x: 249.4926, y: 0.0000, conf: 0.1978","x: 282.1042, y: 0.0000, conf: 0.1375","x: 231.2447, y: 0.0000, conf: 0.3177","x: 326.3723, y: 84.5799, conf: 0.9816","x: 194.9194, y: 77.1997, conf: 0.9811","x: 371.7888, y: 177.1278, conf: 0.9670","x: 168.6600, y: 206.2773, conf: 0.9675","x: 384.9764, y: 130.8738, conf: 0.9548","x: 175.6902, y: 310.1455, conf: 0.9383","x: 305.2723, y: 284.4799, conf: 0.9982","x: 221.7601, y: 281.7881, conf: 0.9983","x: 299.9966, y: 429.7903, conf: 0.9328","x: 222.8116, y: 419.2758, conf: 0.9336","x: 286.5890, y: 467.6979, conf: 0.2802","x: 242.6818, y: 478.4875, conf: 0.2704"
932,"x: 260.9239, y: 0.2008, conf: 0.4492","x: 270.1906, y: 0.0000, conf: 0.1133","x: 249.4926, y: 0.0000, conf: 0.1978","x: 282.1042, y: 0.0000, conf: 0.1375","x: 231.2447, y: 0.0000, conf: 0.3177","x: 326.3723, y: 84.5799, conf: 0.9816","x: 194.9194, y: 77.1997, conf: 0.9811","x: 371.7888, y: 177.1278, conf: 0.9670","x: 168.6600, y: 206.2773, conf: 0.9675","x: 384.9764, y: 130.8738, conf: 0.9548","x: 175.6902, y: 310.1455, conf: 0.9383","x: 305.2723, y: 284.4799, conf: 0.9982","x: 221.7601, y: 281.7881, conf: 0.9983","x: 299.9966, y: 429.7903, conf: 0.9328","x: 222.8116, y: 419.2758, conf: 0.9336","x: 286.5890, y: 467.6979, conf: 0.2802","x: 242.6818, y: 478.4875, conf: 0.2704"
934,"x: 261.0368, y: 0.0000, conf: 0.3955","x: 270.5349, y: 0.0000, conf: 0.0977","x: 249.6665, y: 0.0000, conf: 0.1588","x: 283.0302, y: 0.0000, conf: 0.1384","x: 231.9756, y: 0.0000, conf: 0.2829","x: 327.2130, y: 84.7834, conf: 0.9805","x: 194.8437, y: 77.2987, conf: 0.9799","x: 371.7672, y: 177.3046, conf: 0.9667","x: 168.7765, y: 206.8844, conf: 0.9668","x: 390.0240, y: 130.8697, conf: 0.9546","x: 175.9789, y: 310.9814, conf: 0.9366","x: 304.8025, y: 284.9056, conf: 0.9982","x: 220.9485, y: 282.3427, conf: 0.9983","x: 299.3217, y: 429.2950, conf: 0.9315","x: 222.5718, y: 419.5481, conf: 0.9325","x: 283.9878, y: 465.4541, conf: 0.2749","x: 243.5306, y: 477.5960, conf: 0.2665"
934,"x: 261.0368, y: 0.0000, conf: 0.3955","x: 270.5349, y: 0.0000, conf: 0.0977","x: 249.6665, y: 0.0000, conf: 0.1588","x: 283.0302, y: 0.0000, conf: 0.1384","x: 231.9756, y: 0.0000, conf: 0.2829","x: 327.2130, y: 84.7834, conf: 0.9805","x: 194.8437, y: 77.2987, conf: 0.9799","x: 371.7672, y: 177.3046, conf: 0.9667","x: 168.7765, y: 206.8844, conf: 0.9668","x: 390.0240, y: 130.8697, conf: 0.9546","x: 175.9789, y: 310.9814, conf: 0.9366","x: 304.8025, y: 284.9056, conf: 0.9982","x: 220.9485, y: 282.3427, conf: 0.9983","x: 299.3217, y: 429.2950, conf: 0.9315","x: 222.5718, y: 419.5481, conf: 0.9325","x: 283.9878, y: 465.4541, conf: 0.2749","x: 243.5306, y: 477.5960, conf: 0.2665"
936,"x: 260.8451, y: 0.0000, conf: 0.3980","x: 270.3920, y: 0.0000, conf: 0.1029","x: 249.6693, y: 0.0000, conf: 0.1574","x: 283.0909, y: 0.0000, conf: 0.1483","x: 232.4543, y: 0.0000, conf: 0.2754","x: 326.9018, y: 84.6866, conf: 0.9805","x: 195.1236, y: 77.4597, conf: 0.9794","x: 370.9651, y: 177.0385, conf: 0.9669","x: 168.8948, y: 206.9595, conf: 0.9651","x: 390.4702, y: 132.3939, conf: 0.9544","x: 176.0605, y: 310.8360, conf: 0.9339","x: 304.2673, y: 284.2441, conf: 0.9982","x: 220.8004, y: 281.8608, conf: 0.9983","x: 299.0884, y: 428.3086, conf: 0.9334","x: 222.4365, y: 419.0280, conf: 0.9332","x: 283.9583, y: 465.4883, conf: 0.2849","x: 243.5002, y: 477.6716, conf: 0.2742"
936,"x: 260.8451, y: 0.0000, conf: 0.3980","x: 270.3920, y: 0.0000, conf: 0.1029","x: 249.6693, y: 0.0000, conf: 0.1574","x: 283.0909, y: 0.0000, conf: 0.1483","x: 232.4543, y: 0.0000, conf: 0.2754","x: 326.9018, y: 84.6866, conf: 0.9805","x: 195.1236, y: 77.4597, conf: 0.9794","x: 370.9651, y: 177.0385, conf: 0.9669","x: 168.8948, y: 206.9595, conf: 0.9651","x: 390.4702, y: 132.3939, conf: 0.9544","x: 176.0605, y: 310.8360, conf: 0.9339","x: 304.2673, y: 284.2441, conf: 0.9982","x: 220.8004, y: 281.8608, conf: 0.9983","x: 299.0884, y: 428.3086, conf: 0.9334","x: 222.4365, y: 419.0280, conf: 0.9332","x: 283.9583, y: 465.4883, conf: 0.2849","x: 243.5002, y: 477.6716, conf: 0.2742"
938,"x: 261.8045, y: 0.0000, conf: 0.6221","x: 271.6232, y: 0.0000, conf: 0.1926","x: 248.2554, y: 0.0000, conf: 0.3554","x: 283.0689, y: 0.0000, conf: 0.2432","x: 228.2465, y: 0.0000, conf: 0.5698","x: 323.6309, y: 83.5659, conf: 0.9915","x: 194.2077, y: 78.6548, conf: 0.9929","x: 368.1205, y: 166.0288, conf: 0.9789","x: 170.1157, y: 199.6966, conf: 0.9833","x: 397.0162, y: 134.4978, conf: 0.9702","x: 177.9869, y: 303.5014, conf: 0.9665","x: 298.8113, y: 279.1529, conf: 0.9986","x: 215.7223, y: 277.3554, conf: 0.9988","x: 297.8511, y: 422.1405, conf: 0.9438","x: 215.9744, y: 416.1093, conf: 0.9514","x: 286.2129, y: 464.2426, conf: 0.2808","x: 232.0540, y: 480.0000, conf: 0.2880"
938,"x: 261.8045, y: 0.0000, conf: 0.6221","x: 271.6232, y: 0.0000, conf: 0.1926","x: 248.2554, y: 0.0000, conf: 0.3554","x: 283.0689, y: 0.0000, conf: 0.2432","x: 228.2465, y: 0.0000, conf: 0.5698","x: 323.6309, y: 83.5659, conf: 0.9915","x: 194.2077, y: 78.6548, conf: 0.9929","x: 368.1205, y: 166.0288, conf: 0.9789","x: 170.1157, y: 199.6966, conf: 0.9833","x: 397.0162, y: 134.4978, conf: 0.9702","x: 177.9869, y: 303.5014, conf: 0.9665","x: 298.8113, y: 279.1529, conf: 0.9986","x: 215.7223, y: 277.3554, conf: 0.9988","x: 297.8511, y: 422.1405, conf: 0.9438","x: 215.9744, y: 416.1093, conf: 0.9514","x: 286.2129, y: 464.2426, conf: 0.2808","x: 232.0540, y: 480.0000, conf: 0.2880"
940,"x: 261.7880, y: 0.0000, conf: 0.6175","x: 271.6403, y: 0.0000, conf: 0.1888","x: 248.2193, y: 0.0000, conf: 0.3539","x: 283.1276, y: 0.0000, conf: 0.2388","x: 228.2238, y: 0.0000, conf: 0.5723","x: 323.7118, y: 83.6255, conf: 0.9910","x: 194.2648, y: 78.5845, conf: 0.9926","x: 368.2750, y: 166.2840, conf: 0.9777","x: 170.0531, y: 199.8273, conf: 0.9828","x: 396.8720, y: 134.2959, conf: 0.9685","x: 178.0977, y: 303.5780, conf: 0.9654","x: 298.8707, y: 280.2156, conf: 0.9985","x: 215.8165, y: 278.3328, conf: 0.9987","x: 297.4431, y: 424.7577, conf: 0.9334","x: 216.2893, y: 418.5473, conf: 0.9429","x: 285.4408, y: 465.4077, conf: 0.2415","x: 232.2205, y: 480.0000, conf: 0.2491"
940,"x: 261.7880, y: 0.0000, conf: 0.6175","x: 271.6403, y: 0.0000, conf: 0.1888","x: 248.2193, y: 0.0000, conf: 0.3539","x: 283.1276, y: 0.0000, conf: 0.2388","x: 228.2238, y: 0.0000, conf: 0.5723","x: 323.7118, y: 83.6255, conf: 0.9910","x: 194.2648, y: 78.5845, conf: 0.9926","x: 368.2750, y: 166.2840, conf: 0.9777","x: 170.0531, y: 199.8273, conf: 0.9828","x: 396.8720, y: 134.2959, conf: 0.9685","x: 178.0977, y: 303.5780, conf: 0.9654","x: 298.8707, y: 280.2156, conf: 0.9985","x: 215.8165, y: 278.3328, conf: 0.9987","x: 297.4431, y: 424.7577, conf: 0.9334","x: 216.2893, y: 418.5473, conf: 0.9429","x: 285.4408, y: 465.4077, conf: 0.2415","x: 232.2205, y: 480.0000, conf: 0.2491"
942,"x: 262.8144, y: 0.0339, conf: 0.3873","x: 271.4645, y: 0.0000, conf: 0.0883","x: 250.1854, y: 0.0000, conf: 0.1581","x: 282.2959, y: 0.0000, conf: 0.1203","x: 230.6437, y: 0.0000, conf: 0.3192","x: 325.2940, y: 83.1413, conf: 0.9829","x: 194.6435, y: 78.1968, conf: 0.9804","x: 369.0756, y: 175.3525, conf: 0.9729","x: 170.4106, y: 205.6700, conf: 0.9688","x: 398.6981, y: 137.1924, conf: 0.9621","x: 180.1508, y: 306.3617, conf: 0.9430","x: 302.6223, y: 282.2428, conf: 0.9985","x: 220.0122, y: 281.5952, conf: 0.9985","x: 297.8886, y: 425.9576, conf: 0.9366","x: 223.2642, y: 421.3546, conf: 0.9343","x: 281.7141, y: 461.0428, conf: 0.2740","x: 242.7790, y: 480.0000, conf: 0.2556"
942,"x: 262.8144, y: 0.0339, conf: 0.3873","x: 271.4645, y: 0.0000, conf: 0.0883","x: 250.1854, y: 0.0000, conf: 0.1581","x: 282.2959, y: 0.0000, conf: 0.1203","x: 230.6437, y: 0.0000, conf: 0.3192","x: 325.2940, y: 83.1413, conf: 0.9829","x: 194.6435, y: 78.1968, conf: 0.9804","x: 369.0756, y: 175.3525, conf: 0.9729","x: 170.4106, y: 205.6700, conf: 0.9688","x: 398.6981, y: 137.1924, conf: 0.9621","x: 180.1508, y: 306.3617, conf: 0.9430","x: 302.6223, y: 282.2428, conf: 0.9985","x: 220.0122, y: 281.5952, conf: 0.9985","x: 297.8886, y: 425.9576, conf: 0.9366","x: 223.2642, y: 421.3546, conf: 0.9343","x: 281.7141, y: 461.0428, conf: 0.2740","x: 242.7790, y: 480.0000, conf: 0.2556"
944,"x: 262.8481, y: 0.0000, conf: 0.5791","x: 272.6500, y: 0.0000, conf: 0.1621","x: 248.8305, y: 0.0000, conf: 0.3268","x: 283.5748, y: 0.0000, conf: 0.2108","x: 227.6204, y: 0.0000, conf: 0.5797","x: 323.6747, y: 83.8367, conf: 0.9903","x: 193.2125, y: 79.4264, conf: 0.9918","x: 367.7595, y: 168.4599, conf: 0.9762","x: 168.8168, y: 202.5469, conf: 0.9809","x: 395.7609, y: 137.3801, conf: 0.9658","x: 180.6767, y: 303.9782, conf: 0.9619","x: 300.5361, y: 282.6635, conf: 0.9983","x: 217.0217, y: 281.4209, conf: 0.9985","x: 297.5332, y: 429.2333, conf: 0.9199","x: 218.7005, y: 424.0381, conf: 0.9296","x: 286.2331, y: 465.2649, conf: 0.2016","x: 236.6346, y: 480.0000, conf: 0.2045"
944,"x: 262.8481, y: 0.0000, conf: 0.5791","x: 272.6500, y: 0.0000, conf: 0.1621","x: 248.8305, y: 0.0000, conf: 0.3268","x: 283.5748, y: 0.0000, conf: 0.2108","x: 227.6204, y: 0.0000, conf: 0.5797","x: 323.6747, y: 83.8367, conf: 0.9903","x: 193.2125, y: 79.4264, conf: 0.9918","x: 367.7595, y: 168.4599, conf: 0.9762","x: 168.8168, y: 202.5469, conf: 0.9809","x: 395.7609, y: 137.3801, conf: 0.9658","x: 180.6767, y: 303.9782, conf: 0.9619","x: 300.5361, y: 282.6635, conf: 0.9983","x: 217.0217, y: 281.4209, conf: 0.9985","x: 297.5332, y: 429.2333, conf: 0.9199","x: 218.7005, y: 424.0381, conf: 0.9296","x: 286.2331, y: 465.2649, conf: 0.2016","x: 236.6346, y: 480.0000, conf: 0.2045"
946,"x: 262.5994, y: 0.0000, conf: 0.6391","x: 272.5978, y: 0.0000, conf: 0.1918","x: 248.3389, y: 0.0000, conf: 0.3952","x: 283.8069, y: 0.0000, conf: 0.2126","x: 226.6888, y: 0.0000, conf: 0.6150","x: 323.5366, y: 84.0357, conf: 0.9899","x: 193.2977, y: 79.3241, conf: 0.9923","x: 367.3581, y: 167.7827, conf: 0.9737","x: 168.4258, y: 201.8431, conf: 0.9819","x: 391.4026, y: 136.7473, conf: 0.9644","x: 181.0810, y: 305.1600, conf: 0.9646","x: 300.4571, y: 283.9161, conf: 0.9979","x: 217.1046, y: 282.3803, conf: 0.9983","x: 297.3751, y: 432.5990, conf: 0.8988","x: 219.9852, y: 426.4770, conf: 0.9155","x: 284.3432, y: 468.3503, conf: 0.1611","x: 235.5453, y: 480.0000, conf: 0.1689"
946,"x: 262.5994, y: 0.0000, conf: 0.6391","x: 272.5978, y: 0.0000, conf: 0.1918","x: 248.3389, y: 0.0000, conf: 0.3952","x: 283.8069, y: 0.0000, conf: 0.2126","x: 226.6888, y: 0.0000, conf: 0.6150","x: 323.5366, y: 84.0357, conf: 0.9899","x: 193.2977, y: 79.3241, conf: 0.9923","x: 367.3581, y: 167.7827, conf: 0.9737","x: 168.4258, y: 201.8431, conf: 0.9819","x: 391.4026, y: 136.7473, conf: 0.9644","x: 181.0810, y: 305.1600, conf: 0.9646","x: 300.4571, y: 283.9161, conf: 0.9979","x: 217.1046, y: 282.3803, conf: 0.9983","x: 297.3751, y: 432.5990, conf: 0.8988","x: 219.9852, y: 426.4770, conf: 0.9155","x: 284.3432, y: 468.3503, conf: 0.1611","x: 235.5453, y: 480.0000, conf: 0.1689"
948,"x: 262.6022, y: 0.0000, conf: 0.6266","x: 272.5677, y: 0.0000, conf: 0.1866","x: 248.4846, y: 0.0000, conf: 0.3801","x: 283.7655, y: 0.0000, conf: 0.2159","x: 227.1562, y: 0.0000, conf: 0.6105","x: 323.5132, y: 84.2351, conf: 0.9898","x: 193.6101, y: 79.4632, conf: 0.9921","x: 366.9311, y: 168.4184, conf: 0.9734","x: 168.3723, y: 202.3773, conf: 0.9812","x: 391.4675, y: 137.5654, conf: 0.9633","x: 181.4352, y: 305.2834, conf: 0.9629","x: 300.7153, y: 284.5017, conf: 0.9979","x: 217.5041, y: 282.9915, conf: 0.9983","x: 297.4178, y: 434.1189, conf: 0.8911","x: 219.8957, y: 428.1138, conf: 0.9081","x: 284.6917, y: 469.1292, conf: 0.1483","x: 235.3222, y: 480.0000, conf: 0.1548"
948,"x: 262.6022, y: 0.0000, conf: 0.6266","x: 272.5677, y: 0.0000, conf: 0.1866","x: 248.4846, y: 0.0000, conf: 0.3801","x: 283.7655, y: 0.0000, conf: 0.2159","x: 227.1562, y: 0.0000, conf: 0.6105","x: 323.5132, y: 84.2351, conf: 0.9898","x: 193.6101, y: 79.4632, conf: 0.9921","x: 366.9311, y: 168.4184, conf: 0.9734","x: 168.3723, y: 202.3773, conf: 0.9812","x: 391.4675, y: 137.5654, conf: 0.9633","x: 181.4352, y: 305.2834, conf: 0.9629","x: 300.7153, y: 284.5017, conf: 0.9979","x: 217.5041, y: 282.9915, conf: 0.9983","x: 297.4178, y: 434.1189, conf: 0.8911","x: 219.8957, y: 428.1138, conf: 0.9081","x: 284.6917, y: 469.1292, conf: 0.1483","x: 235.3222, y: 480.0000, conf: 0.1548"
950,"x: 263.8764, y: 0.3399, conf: 0.3167","x: 272.2083, y: 0.0000, conf: 0.0595","x: 251.8552, y: 0.0000, conf: 0.1292","x: 282.3040, y: 0.0000, conf: 0.0875","x: 232.0459, y: 0.0000, conf: 0.3171","x: 326.1700, y: 84.2735, conf: 0.9797","x: 194.2878, y: 78.3653, conf: 0.9788","x: 370.4342, y: 176.0839, conf: 0.9686","x: 169.5274, y: 207.5322, conf: 0.9686","x: 388.1410, y: 134.7424, conf: 0.9584","x: 185.6881, y: 309.2746, conf: 0.9439","x: 304.2572, y: 285.3468, conf: 0.9984","x: 220.7846, y: 284.1216, conf: 0.9985","x: 299.7185, y: 433.7255, conf: 0.9356","x: 226.1790, y: 426.9493, conf: 0.9360","x: 283.5372, y: 468.8018, conf: 0.2659","x: 246.5273, y: 480.0000, conf: 0.2523"
