frame_number,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16
2224,"x: 124.6254, y: 186.1895, conf: 0.9934","x: 130.4412, y: 179.9646, conf: 0.9727","x: 118.4021, y: 179.1453, conf: 0.9792","x: 137.1871, y: 183.3640, conf: 0.7273","x: 106.0748, y: 181.0089, conf: 0.8377","x: 146.6573, y: 221.2868, conf: 0.9962","x: 83.9390, y: 212.6514, conf: 0.9970","x: 175.7877, y: 255.4823, conf: 0.9722","x: 40.3000, y: 233.8693, conf: 0.9769","x: 208.8979, y: 273.4740, conf: 0.9611","x: 45.1327, y: 231.4064, conf: 0.9644","x: 128.4501, y: 309.5444, conf: 0.9983","x: 88.5613, y: 307.5150, conf: 0.9983","x: 129.2428, y: 376.4314, conf: 0.9916","x: 86.0946, y: 376.5858, conf: 0.9916","x: 131.2752, y: 438.8052, conf: 0.9335","x: 80.6293, y: 441.5704, conf: 0.9329"
2224,"x: 124.6254, y: 186.1895, conf: 0.9934","x: 130.4412, y: 179.9646, conf: 0.9727","x: 118.4021, y: 179.1453, conf: 0.9792","x: 137.1871, y: 183.3640, conf: 0.7273","x: 106.0748, y: 181.0089, conf: 0.8377","x: 146.6573, y: 221.2868, conf: 0.9962","x: 83.9390, y: 212.6514, conf: 0.9970","x: 175.7877, y: 255.4823, conf: 0.9722","x: 40.3000, y: 233.8693, conf: 0.9769","x: 208.8979, y: 273.4740, conf: 0.9611","x: 45.1327, y: 231.4064, conf: 0.9644","x: 128.4501, y: 309.5444, conf: 0.9983","x: 88.5613, y: 307.5150, conf: 0.9983","x: 129.2428, y: 376.4314, conf: 0.9916","x: 86.0946, y: 376.5858, conf: 0.9916","x: 131.2752, y: 438.8052, conf: 0.9335","x: 80.6293, y: 441.5704, conf: 0.9329"
2226,"x: 124.0933, y: 185.8377, conf: 0.9936","x: 129.9538, y: 179.6751, conf: 0.9725","x: 117.9703, y: 179.0982, conf: 0.9793","x: 136.3260, y: 183.3364, conf: 0.7228","x: 105.8682, y: 181.4751, conf: 0.8328","x: 147.5735, y: 220.7686, conf: 0.9964","x: 85.4067, y: 213.3068, conf: 0.9972","x: 180.8498, y: 248.5480, conf: 0.9760","x: 46.4912, y: 227.6452, conf: 0.9792","x: 215.3430, y: 265.9157, conf: 0.9673","x: 24.1530, y: 228.3457, conf: 0.9681","x: 127.7800, y: 308.6513, conf: 0.9986","x: 88.7651, y: 306.3506, conf: 0.9986","x: 129.4649, y: 375.0174, conf: 0.9927","x: 85.9119, y: 375.0527, conf: 0.9927","x: 129.6800, y: 439.4205, conf: 0.9376","x: 84.4638, y: 442.0912, conf: 0.9370"
2226,"x: 124.0933, y: 185.8377, conf: 0.9936","x: 129.9538, y: 179.6751, conf: 0.9725","x: 117.9703, y: 179.0982, conf: 0.9793","x: 136.3260, y: 183.3364, conf: 0.7228","x: 105.8682, y: 181.4751, conf: 0.8328","x: 147.5735, y: 220.7686, conf: 0.9964","x: 85.4067, y: 213.3068, conf: 0.9972","x: 180.8498, y: 248.5480, conf: 0.9760","x: 46.4912, y: 227.6452, conf: 0.9792","x: 215.3430, y: 265.9157, conf: 0.9673","x: 24.1530, y: 228.3457, conf: 0.9681","x: 127.7800, y: 308.6513, conf: 0.9986","x: 88.7651, y: 306.3506, conf: 0.9986","x: 129.4649, y: 375.0174, conf: 0.9927","x: 85.9119, y: 375.0527, conf: 0.9927","x: 129.6800, y: 439.4205, conf: 0.9376","x: 84.4638, y: 442.0912, conf: 0.9370"
2228,"x: 123.9747, y: 185.7560, conf: 0.9936","x: 129.8011, y: 179.6151, conf: 0.9725","x: 117.8746, y: 179.0764, conf: 0.9789","x: 136.1629, y: 183.3119, conf: 0.7258","x: 105.8658, y: 181.5403, conf: 0.8310","x: 147.6440, y: 220.6495, conf: 0.9964","x: 85.4005, y: 213.3036, conf: 0.9972","x: 180.6991, y: 248.5095, conf: 0.9765","x: 46.6115, y: 227.5492, conf: 0.9792","x: 214.5843, y: 266.4348, conf: 0.9677","x: 24.1018, y: 228.3846, conf: 0.9680","x: 127.9314, y: 308.9073, conf: 0.9986","x: 88.8137, y: 306.6418, conf: 0.9986","x: 129.7977, y: 375.3395, conf: 0.9926","x: 85.8738, y: 375.4531, conf: 0.9925","x: 129.8330, y: 439.7763, conf: 0.9365","x: 84.2262, y: 442.4939, conf: 0.9356"
2228,"x: 123.9747, y: 185.7560, conf: 0.9936","x: 129.8011, y: 179.6151, conf: 0.9725","x: 117.8746, y: 179.0764, conf: 0.9789","x: 136.1629, y: 183.3119, conf: 0.7258","x: 105.8658, y: 181.5403, conf: 0.8310","x: 147.6440, y: 220.6495, conf: 0.9964","x: 85.4005, y: 213.3036, conf: 0.9972","x: 180.6991, y: 248.5095, conf: 0.9765","x: 46.6115, y: 227.5492, conf: 0.9792","x: 214.5843, y: 266.4348, conf: 0.9677","x: 24.1018, y: 228.3846, conf: 0.9680","x: 127.9314, y: 308.9073, conf: 0.9986","x: 88.8137, y: 306.6418, conf: 0.9986","x: 129.7977, y: 375.3395, conf: 0.9926","x: 85.8738, y: 375.4531, conf: 0.9925","x: 129.8330, y: 439.7763, conf: 0.9365","x: 84.2262, y: 442.4939, conf: 0.9356"
2230,"x: 123.6304, y: 185.1698, conf: 0.9935","x: 129.5975, y: 179.1064, conf: 0.9743","x: 117.8666, y: 178.3456, conf: 0.9744","x: 136.1429, y: 183.3580, conf: 0.7521","x: 106.5029, y: 181.0856, conf: 0.7902","x: 148.4539, y: 220.4825, conf: 0.9971","x: 84.8814, y: 213.0734, conf: 0.9967","x: 184.4318, y: 246.9462, conf: 0.9838","x: 41.6719, y: 225.0300, conf: 0.9772","x: 223.6678, y: 259.3645, conf: 0.9770","x: 10.9339, y: 217.9169, conf: 0.9681","x: 128.8315, y: 309.6656, conf: 0.9988","x: 89.2098, y: 307.5314, conf: 0.9985","x: 130.5756, y: 375.8975, conf: 0.9928","x: 86.1342, y: 376.4494, conf: 0.9913","x: 130.2735, y: 443.9554, conf: 0.9292","x: 84.0601, y: 446.2662, conf: 0.9201"
2230,"x: 123.6304, y: 185.1698, conf: 0.9935","x: 129.5975, y: 179.1064, conf: 0.9743","x: 117.8666, y: 178.3456, conf: 0.9744","x: 136.1429, y: 183.3580, conf: 0.7521","x: 106.5029, y: 181.0856, conf: 0.7902","x: 148.4539, y: 220.4825, conf: 0.9971","x: 84.8814, y: 213.0734, conf: 0.9967","x: 184.4318, y: 246.9462, conf: 0.9838","x: 41.6719, y: 225.0300, conf: 0.9772","x: 223.6678, y: 259.3645, conf: 0.9770","x: 10.9339, y: 217.9169, conf: 0.9681","x: 128.8315, y: 309.6656, conf: 0.9988","x: 89.2098, y: 307.5314, conf: 0.9985","x: 130.5756, y: 375.8975, conf: 0.9928","x: 86.1342, y: 376.4494, conf: 0.9913","x: 130.2735, y: 443.9554, conf: 0.9292","x: 84.0601, y: 446.2662, conf: 0.9201"
2232,"x: 123.8126, y: 185.5645, conf: 0.9937","x: 129.8499, y: 179.4928, conf: 0.9748","x: 117.9814, y: 178.8816, conf: 0.9758","x: 136.4892, y: 183.5119, conf: 0.7538","x: 106.5608, y: 181.6157, conf: 0.7962","x: 147.7520, y: 220.1130, conf: 0.9969","x: 85.6169, y: 213.6871, conf: 0.9970","x: 182.7598, y: 245.7977, conf: 0.9828","x: 43.7217, y: 225.2455, conf: 0.9792","x: 222.0522, y: 259.6803, conf: 0.9758","x: 11.0233, y: 217.7347, conf: 0.9697","x: 128.3799, y: 308.0536, conf: 0.9988","x: 89.4695, y: 306.2758, conf: 0.9986","x: 130.3502, y: 374.7697, conf: 0.9932","x: 85.6394, y: 375.9430, conf: 0.9922","x: 131.9866, y: 440.0005, conf: 0.9347","x: 84.7189, y: 442.6859, conf: 0.9290"
2232,"x: 123.8126, y: 185.5645, conf: 0.9937","x: 129.8499, y: 179.4928, conf: 0.9748","x: 117.9814, y: 178.8816, conf: 0.9758","x: 136.4892, y: 183.5119, conf: 0.7538","x: 106.5608, y: 181.6157, conf: 0.7962","x: 147.7520, y: 220.1130, conf: 0.9969","x: 85.6169, y: 213.6871, conf: 0.9970","x: 182.7598, y: 245.7977, conf: 0.9828","x: 43.7217, y: 225.2455, conf: 0.9792","x: 222.0522, y: 259.6803, conf: 0.9758","x: 11.0233, y: 217.7347, conf: 0.9697","x: 128.3799, y: 308.0536, conf: 0.9988","x: 89.4695, y: 306.2758, conf: 0.9986","x: 130.3502, y: 374.7697, conf: 0.9932","x: 85.6394, y: 375.9430, conf: 0.9922","x: 131.9866, y: 440.0005, conf: 0.9347","x: 84.7189, y: 442.6859, conf: 0.9290"
2234,"x: 124.1038, y: 185.7958, conf: 0.9941","x: 129.5657, y: 179.6070, conf: 0.9730","x: 117.7179, y: 179.8248, conf: 0.9779","x: 136.1499, y: 183.1418, conf: 0.7420","x: 106.1486, y: 183.1105, conf: 0.8135","x: 147.3931, y: 220.3965, conf: 0.9980","x: 87.8709, y: 213.7987, conf: 0.9970","x: 184.8895, y: 244.0225, conf: 0.9872","x: 40.3802, y: 221.3830, conf: 0.9770","x: 230.3317, y: 251.9101, conf: 0.9799","x: 3.2287, y: 214.4686, conf: 0.9693","x: 128.5364, y: 308.2323, conf: 0.9994","x: 92.7255, y: 306.4713, conf: 0.9992","x: 128.2186, y: 374.9905, conf: 0.9973","x: 90.7001, y: 375.5105, conf: 0.9963","x: 130.5653, y: 435.0176, conf: 0.9749","x: 87.6867, y: 439.4474, conf: 0.9681"
2234,"x: 124.1038, y: 185.7958, conf: 0.9941","x: 129.5657, y: 179.6070, conf: 0.9730","x: 117.7179, y: 179.8248, conf: 0.9779","x: 136.1499, y: 183.1418, conf: 0.7420","x: 106.1486, y: 183.1105, conf: 0.8135","x: 147.3931, y: 220.3965, conf: 0.9980","x: 87.8709, y: 213.7987, conf: 0.9970","x: 184.8895, y: 244.0225, conf: 0.9872","x: 40.3802, y: 221.3830, conf: 0.9770","x: 230.3317, y: 251.9101, conf: 0.9799","x: 3.2287, y: 214.4686, conf: 0.9693","x: 128.5364, y: 308.2323, conf: 0.9994","x: 92.7255, y: 306.4713, conf: 0.9992","x: 128.2186, y: 374.9905, conf: 0.9973","x: 90.7001, y: 375.5105, conf: 0.9963","x: 130.5653, y: 435.0176, conf: 0.9749","x: 87.6867, y: 439.4474, conf: 0.9681"
2236,"x: 124.1272, y: 185.8106, conf: 0.9941","x: 129.5787, y: 179.6031, conf: 0.9727","x: 117.7099, y: 179.8329, conf: 0.9782","x: 136.1148, y: 183.1461, conf: 0.7370","x: 106.0804, y: 183.1328, conf: 0.8167","x: 147.2673, y: 220.3802, conf: 0.9980","x: 87.7344, y: 213.7607, conf: 0.9970","x: 184.6438, y: 244.0196, conf: 0.9868","x: 40.1385, y: 221.2684, conf: 0.9771","x: 229.9689, y: 251.9929, conf: 0.9795","x: 3.4762, y: 214.1518, conf: 0.9694","x: 128.2305, y: 308.2217, conf: 0.9993","x: 92.4154, y: 306.4868, conf: 0.9991","x: 128.2054, y: 374.6685, conf: 0.9972","x: 90.7436, y: 375.2643, conf: 0.9962","x: 130.1574, y: 435.0237, conf: 0.9739","x: 87.3329, y: 439.5655, conf: 0.9671"
2236,"x: 124.1272, y: 185.8106, conf: 0.9941","x: 129.5787, y: 179.6031, conf: 0.9727","x: 117.7099, y: 179.8329, conf: 0.9782","x: 136.1148, y: 183.1461, conf: 0.7370","x: 106.0804, y: 183.1328, conf: 0.8167","x: 147.2673, y: 220.3802, conf: 0.9980","x: 87.7344, y: 213.7607, conf: 0.9970","x: 184.6438, y: 244.0196, conf: 0.9868","x: 40.1385, y: 221.2684, conf: 0.9771","x: 229.9689, y: 251.9929, conf: 0.9795","x: 3.4762, y: 214.1518, conf: 0.9694","x: 128.2305, y: 308.2217, conf: 0.9993","x: 92.4154, y: 306.4868, conf: 0.9991","x: 128.2054, y: 374.6685, conf: 0.9972","x: 90.7436, y: 375.2643, conf: 0.9962","x: 130.1574, y: 435.0237, conf: 0.9739","x: 87.3329, y: 439.5655, conf: 0.9671"
2238,"x: 124.4852, y: 185.8866, conf: 0.9937","x: 130.2103, y: 179.2295, conf: 0.9738","x: 117.8677, y: 179.3032, conf: 0.9748","x: 136.5746, y: 182.2361, conf: 0.7422","x: 105.0024, y: 181.9908, conf: 0.7822","x: 146.7922, y: 219.0719, conf: 0.9980","x: 85.7996, y: 214.8316, conf: 0.9964","x: 185.1829, y: 238.3593, conf: 0.9892","x: 42.1267, y: 221.4449, conf: 0.9732","x: 229.0727, y: 250.4089, conf: 0.9847","x: 6.0999, y: 215.7631, conf: 0.9681","x: 127.7539, y: 308.5050, conf: 0.9994","x: 90.7415, y: 307.5268, conf: 0.9991","x: 124.5894, y: 376.0894, conf: 0.9973","x: 87.3207, y: 378.1528, conf: 0.9958","x: 127.3132, y: 441.8259, conf: 0.9728","x: 86.1572, y: 446.0267, conf: 0.9625"
2238,"x: 124.4852, y: 185.8866, conf: 0.9937","x: 130.2103, y: 179.2295, conf: 0.9738","x: 117.8677, y: 179.3032, conf: 0.9748","x: 136.5746, y: 182.2361, conf: 0.7422","x: 105.0024, y: 181.9908, conf: 0.7822","x: 146.7922, y: 219.0719, conf: 0.9980","x: 85.7996, y: 214.8316, conf: 0.9964","x: 185.1829, y: 238.3593, conf: 0.9892","x: 42.1267, y: 221.4449, conf: 0.9732","x: 229.0727, y: 250.4089, conf: 0.9847","x: 6.0999, y: 215.7631, conf: 0.9681","x: 127.7539, y: 308.5050, conf: 0.9994","x: 90.7415, y: 307.5268, conf: 0.9991","x: 124.5894, y: 376.0894, conf: 0.9973","x: 87.3207, y: 378.1528, conf: 0.9958","x: 127.3132, y: 441.8259, conf: 0.9728","x: 86.1572, y: 446.0267, conf: 0.9625"
2240,"x: 124.0311, y: 186.4212, conf: 0.9942","x: 130.0771, y: 180.2842, conf: 0.9772","x: 117.9304, y: 179.9995, conf: 0.9740","x: 136.8960, y: 183.7957, conf: 0.7842","x: 105.9036, y: 182.6766, conf: 0.7670","x: 147.0434, y: 218.7715, conf: 0.9984","x: 85.7453, y: 214.7383, conf: 0.9967","x: 188.2522, y: 232.6734, conf: 0.9921","x: 41.5643, y: 218.3273, conf: 0.9756","x: 235.8993, y: 245.6876, conf: 0.9885","x: 7.0849, y: 214.0818, conf: 0.9712","x: 127.4398, y: 307.0159, conf: 0.9996","x: 90.0689, y: 306.1498, conf: 0.9993","x: 125.7113, y: 375.2751, conf: 0.9979","x: 86.6651, y: 377.2691, conf: 0.9965","x: 129.6462, y: 442.0493, conf: 0.9773","x: 85.1010, y: 444.9795, conf: 0.9673"
2240,"x: 124.0311, y: 186.4212, conf: 0.9942","x: 130.0771, y: 180.2842, conf: 0.9772","x: 117.9304, y: 179.9995, conf: 0.9740","x: 136.8960, y: 183.7957, conf: 0.7842","x: 105.9036, y: 182.6766, conf: 0.7670","x: 147.0434, y: 218.7715, conf: 0.9984","x: 85.7453, y: 214.7383, conf: 0.9967","x: 188.2522, y: 232.6734, conf: 0.9921","x: 41.5643, y: 218.3273, conf: 0.9756","x: 235.8993, y: 245.6876, conf: 0.9885","x: 7.0849, y: 214.0818, conf: 0.9712","x: 127.4398, y: 307.0159, conf: 0.9996","x: 90.0689, y: 306.1498, conf: 0.9993","x: 125.7113, y: 375.2751, conf: 0.9979","x: 86.6651, y: 377.2691, conf: 0.9965","x: 129.6462, y: 442.0493, conf: 0.9773","x: 85.1010, y: 444.9795, conf: 0.9673"
2242,"x: 124.0227, y: 186.4415, conf: 0.9941","x: 130.0822, y: 180.3102, conf: 0.9770","x: 117.9235, y: 180.0095, conf: 0.9739","x: 136.8825, y: 183.8474, conf: 0.7819","x: 105.8662, y: 182.7053, conf: 0.7655","x: 146.9720, y: 218.8280, conf: 0.9984","x: 85.9055, y: 214.8377, conf: 0.9967","x: 188.2838, y: 232.6713, conf: 0.9922","x: 42.3625, y: 218.5421, conf: 0.9757","x: 236.2305, y: 245.4332, conf: 0.9886","x: 6.3789, y: 214.6498, conf: 0.9713","x: 127.3493, y: 307.0416, conf: 0.9996","x: 90.0862, y: 306.1340, conf: 0.9993","x: 125.7243, y: 375.4702, conf: 0.9979","x: 86.5180, y: 377.3948, conf: 0.9965","x: 129.8481, y: 442.0685, conf: 0.9770","x: 85.1805, y: 444.9478, conf: 0.9669"
2242,"x: 124.0227, y: 186.4415, conf: 0.9941","x: 130.0822, y: 180.3102, conf: 0.9770","x: 117.9235, y: 180.0095, conf: 0.9739","x: 136.8825, y: 183.8474, conf: 0.7819","x: 105.8662, y: 182.7053, conf: 0.7655","x: 146.9720, y: 218.8280, conf: 0.9984","x: 85.9055, y: 214.8377, conf: 0.9967","x: 188.2838, y: 232.6713, conf: 0.9922","x: 42.3625, y: 218.5421, conf: 0.9757","x: 236.2305, y: 245.4332, conf: 0.9886","x: 6.3789, y: 214.6498, conf: 0.9713","x: 127.3493, y: 307.0416, conf: 0.9996","x: 90.0862, y: 306.1340, conf: 0.9993","x: 125.7243, y: 375.4702, conf: 0.9979","x: 86.5180, y: 377.3948, conf: 0.9965","x: 129.8481, y: 442.0685, conf: 0.9770","x: 85.1805, y: 444.9478, conf: 0.9669"
2244,"x: 124.6363, y: 186.1170, conf: 0.9931","x: 130.4077, y: 179.9109, conf: 0.9671","x: 118.4386, y: 179.5883, conf: 0.9733","x: 136.8049, y: 183.1716, conf: 0.6708","x: 105.9292, y: 181.6759, conf: 0.7838","x: 147.3763, y: 218.0444, conf: 0.9980","x: 87.7886, y: 212.4991, conf: 0.9957","x: 189.2122, y: 234.7779, conf: 0.9889","x: 41.4550, y: 219.0660, conf: 0.9704","x: 238.9164, y: 242.2306, conf: 0.9828","x: 2.3847, y: 214.0363, conf: 0.9652","x: 129.7870, y: 308.1763, conf: 0.9994","x: 94.1742, y: 306.7269, conf: 0.9991","x: 126.6972, y: 376.4079, conf: 0.9975","x: 92.1946, y: 377.0170, conf: 0.9959","x: 125.1695, y: 440.1888, conf: 0.9747","x: 86.3851, y: 442.5753, conf: 0.9637"
2244,"x: 124.6363, y: 186.1170, conf: 0.9931","x: 130.4077, y: 179.9109, conf: 0.9671","x: 118.4386, y: 179.5883, conf: 0.9733","x: 136.8049, y: 183.1716, conf: 0.6708","x: 105.9292, y: 181.6759, conf: 0.7838","x: 147.3763, y: 218.0444, conf: 0.9980","x: 87.7886, y: 212.4991, conf: 0.9957","x: 189.2122, y: 234.7779, conf: 0.9889","x: 41.4550, y: 219.0660, conf: 0.9704","x: 238.9164, y: 242.2306, conf: 0.9828","x: 2.3847, y: 214.0363, conf: 0.9652","x: 129.7870, y: 308.1763, conf: 0.9994","x: 94.1742, y: 306.7269, conf: 0.9991","x: 126.6972, y: 376.4079, conf: 0.9975","x: 92.1946, y: 377.0170, conf: 0.9959","x: 125.1695, y: 440.1888, conf: 0.9747","x: 86.3851, y: 442.5753, conf: 0.9637"
2246,"x: 124.6793, y: 186.1482, conf: 0.9931","x: 130.4528, y: 179.9300, conf: 0.9665","x: 118.4713, y: 179.5888, conf: 0.9733","x: 136.8005, y: 183.1366, conf: 0.6638","x: 105.8073, y: 181.5778, conf: 0.7840","x: 147.3009, y: 217.9760, conf: 0.9980","x: 87.5892, y: 212.4134, conf: 0.9957","x: 189.2493, y: 234.7527, conf: 0.9889","x: 41.5975, y: 219.0780, conf: 0.9700","x: 238.9055, y: 242.4007, conf: 0.9827","x: 2.6356, y: 214.2104, conf: 0.9648","x: 129.8527, y: 308.1568, conf: 0.9994","x: 94.1126, y: 306.7149, conf: 0.9990","x: 126.9498, y: 375.9186, conf: 0.9975","x: 92.1195, y: 376.5181, conf: 0.9959","x: 125.5688, y: 439.3627, conf: 0.9750","x: 86.4918, y: 441.6588, conf: 0.9640"
2246,"x: 124.6793, y: 186.1482, conf: 0.9931","x: 130.4528, y: 179.9300, conf: 0.9665","x: 118.4713, y: 179.5888, conf: 0.9733","x: 136.8005, y: 183.1366, conf: 0.6638","x: 105.8073, y: 181.5778, conf: 0.7840","x: 147.3009, y: 217.9760, conf: 0.9980","x: 87.5892, y: 212.4134, conf: 0.9957","x: 189.2493, y: 234.7527, conf: 0.9889","x: 41.5975, y: 219.0780, conf: 0.9700","x: 238.9055, y: 242.4007, conf: 0.9827","x: 2.6356, y: 214.2104, conf: 0.9648","x: 129.8527, y: 308.1568, conf: 0.9994","x: 94.1126, y: 306.7149, conf: 0.9990","x: 126.9498, y: 375.9186, conf: 0.9975","x: 92.1195, y: 376.5181, conf: 0.9959","x: 125.5688, y: 439.3627, conf: 0.9750","x: 86.4918, y: 441.6588, conf: 0.9640"
2248,"x: 124.8786, y: 185.9677, conf: 0.9926","x: 130.8219, y: 179.6523, conf: 0.9635","x: 118.4098, y: 179.2925, conf: 0.9731","x: 137.2230, y: 182.6882, conf: 0.6353","x: 104.9173, y: 181.0575, conf: 0.7871","x: 147.1362, y: 217.4646, conf: 0.9977","x: 86.1852, y: 212.4324, conf: 0.9955","x: 188.9285, y: 233.7546, conf: 0.9872","x: 40.1247, y: 219.4184, conf: 0.9692","x: 239.0100, y: 241.8847, conf: 0.9801","x: 1.6464, y: 214.8016, conf: 0.9631","x: 131.1422, y: 308.9044, conf: 0.9994","x: 94.3335, y: 307.8599, conf: 0.9990","x: 129.5437, y: 375.0193, conf: 0.9974","x: 92.0875, y: 375.9609, conf: 0.9960","x: 129.0043, y: 434.8365, conf: 0.9765","x: 86.6842, y: 437.0634, conf: 0.9670"
2248,"x: 124.8786, y: 185.9677, conf: 0.9926","x: 130.8219, y: 179.6523, conf: 0.9635","x: 118.4098, y: 179.2925, conf: 0.9731","x: 137.2230, y: 182.6882, conf: 0.6353","x: 104.9173, y: 181.0575, conf: 0.7871","x: 147.1362, y: 217.4646, conf: 0.9977","x: 86.1852, y: 212.4324, conf: 0.9955","x: 188.9285, y: 233.7546, conf: 0.9872","x: 40.1247, y: 219.4184, conf: 0.9692","x: 239.0100, y: 241.8847, conf: 0.9801","x: 1.6464, y: 214.8016, conf: 0.9631","x: 131.1422, y: 308.9044, conf: 0.9994","x: 94.3335, y: 307.8599, conf: 0.9990","x: 129.5437, y: 375.0193, conf: 0.9974","x: 92.0875, y: 375.9609, conf: 0.9960","x: 129.0043, y: 434.8365, conf: 0.9765","x: 86.6842, y: 437.0634, conf: 0.9670"
2250,"x: 125.0775, y: 185.9527, conf: 0.9926","x: 130.9035, y: 179.7196, conf: 0.9631","x: 118.6627, y: 179.3637, conf: 0.9735","x: 137.1168, y: 182.8332, conf: 0.6304","x: 105.1322, y: 181.1919, conf: 0.7932","x: 147.2582, y: 217.6128, conf: 0.9978","x: 86.0261, y: 212.4751, conf: 0.9956","x: 189.1056, y: 233.7772, conf: 0.9874","x: 40.2162, y: 219.4676, conf: 0.9697","x: 239.4236, y: 241.6112, conf: 0.9804","x: 2.4056, y: 215.1974, conf: 0.9634","x: 131.2174, y: 308.6938, conf: 0.9994","x: 94.2445, y: 307.6301, conf: 0.9991","x: 129.5816, y: 374.8730, conf: 0.9976","x: 91.9060, y: 375.8194, conf: 0.9962","x: 128.8213, y: 434.8753, conf: 0.9778","x: 86.6493, y: 437.2375, conf: 0.9687"
2250,"x: 125.0775, y: 185.9527, conf: 0.9926","x: 130.9035, y: 179.7196, conf: 0.9631","x: 118.6627, y: 179.3637, conf: 0.9735","x: 137.1168, y: 182.8332, conf: 0.6304","x: 105.1322, y: 181.1919, conf: 0.7932","x: 147.2582, y: 217.6128, conf: 0.9978","x: 86.0261, y: 212.4751, conf: 0.9956","x: 189.1056, y: 233.7772, conf: 0.9874","x: 40.2162, y: 219.4676, conf: 0.9697","x: 239.4236, y: 241.6112, conf: 0.9804","x: 2.4056, y: 215.1974, conf: 0.9634","x: 131.2174, y: 308.6938, conf: 0.9994","x: 94.2445, y: 307.6301, conf: 0.9991","x: 129.5816, y: 374.8730, conf: 0.9976","x: 91.9060, y: 375.8194, conf: 0.9962","x: 128.8213, y: 434.8753, conf: 0.9778","x: 86.6493, y: 437.2375, conf: 0.9687"
2252,"x: 124.6817, y: 186.3507, conf: 0.9923","x: 130.8344, y: 179.9222, conf: 0.9701","x: 118.2650, y: 179.4529, conf: 0.9671","x: 137.3887, y: 182.9612, conf: 0.7140","x: 104.6757, y: 181.2508, conf: 0.7323","x: 146.7616, y: 217.9021, conf: 0.9981","x: 84.0642, y: 213.8750, conf: 0.9948","x: 188.0564, y: 230.4205, conf: 0.9910","x: 39.9062, y: 218.0781, conf: 0.9626","x: 238.9398, y: 241.5974, conf: 0.9861","x: 4.0571, y: 214.4074, conf: 0.9585","x: 129.1698, y: 308.6021, conf: 0.9995","x: 90.7439, y: 308.0930, conf: 0.9991","x: 128.6791, y: 375.5052, conf: 0.9980","x: 88.2707, y: 377.9400, conf: 0.9961","x: 131.4290, y: 440.7270, conf: 0.9799","x: 85.7918, y: 444.0095, conf: 0.9682"
2252,"x: 124.6817, y: 186.3507, conf: 0.9923","x: 130.8344, y: 179.9222, conf: 0.9701","x: 118.2650, y: 179.4529, conf: 0.9671","x: 137.3887, y: 182.9612, conf: 0.7140","x: 104.6757, y: 181.2508, conf: 0.7323","x: 146.7616, y: 217.9021, conf: 0.9981","x: 84.0642, y: 213.8750, conf: 0.9948","x: 188.0564, y: 230.4205, conf: 0.9910","x: 39.9062, y: 218.0781, conf: 0.9626","x: 238.9398, y: 241.5974, conf: 0.9861","x: 4.0571, y: 214.4074, conf: 0.9585","x: 129.1698, y: 308.6021, conf: 0.9995","x: 90.7439, y: 308.0930, conf: 0.9991","x: 128.6791, y: 375.5052, conf: 0.9980","x: 88.2707, y: 377.9400, conf: 0.9961","x: 131.4290, y: 440.7270, conf: 0.9799","x: 85.7918, y: 444.0095, conf: 0.9682"
2254,"x: 123.3949, y: 185.8900, conf: 0.9930","x: 129.4541, y: 179.5221, conf: 0.9718","x: 116.8988, y: 179.4357, conf: 0.9687","x: 136.2480, y: 182.6162, conf: 0.7426","x: 103.8508, y: 181.9743, conf: 0.7387","x: 146.2144, y: 217.0666, conf: 0.9983","x: 84.1501, y: 214.1363, conf: 0.9963","x: 188.1831, y: 229.4067, conf: 0.9925","x: 41.4346, y: 218.7112, conf: 0.9748","x: 240.0444, y: 239.8684, conf: 0.9889","x: 3.0678, y: 215.9739, conf: 0.9706","x: 128.3803, y: 306.7177, conf: 0.9996","x: 90.3696, y: 306.3907, conf: 0.9994","x: 127.1761, y: 373.9712, conf: 0.9984","x: 86.3597, y: 376.6298, conf: 0.9973","x: 132.0465, y: 438.4425, conf: 0.9833","x: 85.8290, y: 442.6377, conf: 0.9752"
2254,"x: 123.3949, y: 185.8900, conf: 0.9930","x: 129.4541, y: 179.5221, conf: 0.9718","x: 116.8988, y: 179.4357, conf: 0.9687","x: 136.2480, y: 182.6162, conf: 0.7426","x: 103.8508, y: 181.9743, conf: 0.7387","x: 146.2144, y: 217.0666, conf: 0.9983","x: 84.1501, y: 214.1363, conf: 0.9963","x: 188.1831, y: 229.4067, conf: 0.9925","x: 41.4346, y: 218.7112, conf: 0.9748","x: 240.0444, y: 239.8684, conf: 0.9889","x: 3.0678, y: 215.9739, conf: 0.9706","x: 128.3803, y: 306.7177, conf: 0.9996","x: 90.3696, y: 306.3907, conf: 0.9994","x: 127.1761, y: 373.9712, conf: 0.9984","x: 86.3597, y: 376.6298, conf: 0.9973","x: 132.0465, y: 438.4425, conf: 0.9833","x: 85.8290, y: 442.6377, conf: 0.9752"
