frame_number,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16
1390,"x: 292.7362, y: 106.2711, conf: 0.9916","x: 295.2589, y: 95.7388, conf: 0.8149","x: 278.5652, y: 95.4023, conf: 0.9908","x: 292.7443, y: 104.9536, conf: 0.0613","x: 247.6145, y: 103.9798, conf: 0.9789","x: 307.3501, y: 173.4516, conf: 0.9879","x: 231.2057, y: 177.6546, conf: 0.9951","x: 364.3943, y: 226.3617, conf: 0.9323","x: 255.7873, y: 258.5277, conf: 0.9864","x: 418.6065, y: 249.4220, conf: 0.9327","x: 358.8809, y: 285.7392, conf: 0.9821","x: 324.9987, y: 367.9998, conf: 0.9817","x: 269.5388, y: 376.0434, conf: 0.9896","x: 348.4673, y: 480.0000, conf: 0.3020","x: 280.3474, y: 480.0000, conf: 0.4310","x: 350.5134, y: 480.0000, conf: 0.0133","x: 266.7987, y: 480.0000, conf: 0.0154"
1390,"x: 292.7362, y: 106.2711, conf: 0.9916","x: 295.2589, y: 95.7388, conf: 0.8149","x: 278.5652, y: 95.4023, conf: 0.9908","x: 292.7443, y: 104.9536, conf: 0.0613","x: 247.6145, y: 103.9798, conf: 0.9789","x: 307.3501, y: 173.4516, conf: 0.9879","x: 231.2057, y: 177.6546, conf: 0.9951","x: 364.3943, y: 226.3617, conf: 0.9323","x: 255.7873, y: 258.5277, conf: 0.9864","x: 418.6065, y: 249.4220, conf: 0.9327","x: 358.8809, y: 285.7392, conf: 0.9821","x: 324.9987, y: 367.9998, conf: 0.9817","x: 269.5388, y: 376.0434, conf: 0.9896","x: 348.4673, y: 480.0000, conf: 0.3020","x: 280.3474, y: 480.0000, conf: 0.4310","x: 350.5134, y: 480.0000, conf: 0.0133","x: 266.7987, y: 480.0000, conf: 0.0154"
1392,"x: 293.1404, y: 111.7520, conf: 0.9911","x: 297.0140, y: 100.7793, conf: 0.8186","x: 279.7212, y: 99.9118, conf: 0.9899","x: 295.6676, y: 108.3050, conf: 0.0585","x: 248.9473, y: 105.2487, conf: 0.9738","x: 306.9748, y: 174.4424, conf: 0.9864","x: 228.9600, y: 177.1098, conf: 0.9943","x: 364.0412, y: 231.2066, conf: 0.9318","x: 244.0906, y: 262.5647, conf: 0.9852","x: 420.6691, y: 250.7593, conf: 0.9351","x: 350.8667, y: 282.9429, conf: 0.9818","x: 324.6385, y: 370.1407, conf: 0.9807","x: 268.5599, y: 377.9926, conf: 0.9887","x: 345.0962, y: 480.0000, conf: 0.3079","x: 278.6383, y: 480.0000, conf: 0.4268","x: 349.6506, y: 480.0000, conf: 0.0141","x: 266.4256, y: 480.0000, conf: 0.0159"
1392,"x: 293.1404, y: 111.7520, conf: 0.9911","x: 297.0140, y: 100.7793, conf: 0.8186","x: 279.7212, y: 99.9118, conf: 0.9899","x: 295.6676, y: 108.3050, conf: 0.0585","x: 248.9473, y: 105.2487, conf: 0.9738","x: 306.9748, y: 174.4424, conf: 0.9864","x: 228.9600, y: 177.1098, conf: 0.9943","x: 364.0412, y: 231.2066, conf: 0.9318","x: 244.0906, y: 262.5647, conf: 0.9852","x: 420.6691, y: 250.7593, conf: 0.9351","x: 350.8667, y: 282.9429, conf: 0.9818","x: 324.6385, y: 370.1407, conf: 0.9807","x: 268.5599, y: 377.9926, conf: 0.9887","x: 345.0962, y: 480.0000, conf: 0.3079","x: 278.6383, y: 480.0000, conf: 0.4268","x: 349.6506, y: 480.0000, conf: 0.0141","x: 266.4256, y: 480.0000, conf: 0.0159"
1394,"x: 293.1722, y: 111.7074, conf: 0.9914","x: 297.0126, y: 100.7753, conf: 0.8237","x: 279.7340, y: 99.9004, conf: 0.9902","x: 295.6568, y: 108.3504, conf: 0.0602","x: 248.9879, y: 105.3022, conf: 0.9746","x: 307.0638, y: 174.6644, conf: 0.9868","x: 229.0294, y: 177.0467, conf: 0.9945","x: 363.6866, y: 231.0509, conf: 0.9324","x: 244.0671, y: 261.8580, conf: 0.9854","x: 420.5937, y: 250.6749, conf: 0.9359","x: 350.7334, y: 283.2855, conf: 0.9821","x: 324.4457, y: 369.4862, conf: 0.9813","x: 268.4784, y: 377.2115, conf: 0.9891","x: 344.3420, y: 480.0000, conf: 0.3193","x: 278.5626, y: 480.0000, conf: 0.4408","x: 348.2902, y: 480.0000, conf: 0.0148","x: 266.5540, y: 480.0000, conf: 0.0168"
1394,"x: 293.1722, y: 111.7074, conf: 0.9914","x: 297.0126, y: 100.7753, conf: 0.8237","x: 279.7340, y: 99.9004, conf: 0.9902","x: 295.6568, y: 108.3504, conf: 0.0602","x: 248.9879, y: 105.3022, conf: 0.9746","x: 307.0638, y: 174.6644, conf: 0.9868","x: 229.0294, y: 177.0467, conf: 0.9945","x: 363.6866, y: 231.0509, conf: 0.9324","x: 244.0671, y: 261.8580, conf: 0.9854","x: 420.5937, y: 250.6749, conf: 0.9359","x: 350.7334, y: 283.2855, conf: 0.9821","x: 324.4457, y: 369.4862, conf: 0.9813","x: 268.4784, y: 377.2115, conf: 0.9891","x: 344.3420, y: 480.0000, conf: 0.3193","x: 278.5626, y: 480.0000, conf: 0.4408","x: 348.2902, y: 480.0000, conf: 0.0148","x: 266.5540, y: 480.0000, conf: 0.0168"
1396,"x: 293.9392, y: 102.4611, conf: 0.9939","x: 297.9485, y: 91.9369, conf: 0.8906","x: 279.7150, y: 91.1994, conf: 0.9924","x: 297.7782, y: 101.9073, conf: 0.1105","x: 249.7107, y: 100.1638, conf: 0.9758","x: 309.9838, y: 172.4777, conf: 0.9892","x: 230.3852, y: 176.4203, conf: 0.9958","x: 363.2745, y: 230.2367, conf: 0.9363","x: 241.5420, y: 263.0062, conf: 0.9863","x: 420.8293, y: 250.2980, conf: 0.9402","x: 346.6380, y: 281.8013, conf: 0.9830","x: 324.5535, y: 362.5976, conf: 0.9828","x: 267.9696, y: 371.0390, conf: 0.9902","x: 346.9200, y: 477.0630, conf: 0.3693","x: 280.3769, y: 480.0000, conf: 0.5017","x: 350.1012, y: 480.0000, conf: 0.0191","x: 267.4766, y: 480.0000, conf: 0.0226"
1396,"x: 293.9392, y: 102.4611, conf: 0.9939","x: 297.9485, y: 91.9369, conf: 0.8906","x: 279.7150, y: 91.1994, conf: 0.9924","x: 297.7782, y: 101.9073, conf: 0.1105","x: 249.7107, y: 100.1638, conf: 0.9758","x: 309.9838, y: 172.4777, conf: 0.9892","x: 230.3852, y: 176.4203, conf: 0.9958","x: 363.2745, y: 230.2367, conf: 0.9363","x: 241.5420, y: 263.0062, conf: 0.9863","x: 420.8293, y: 250.2980, conf: 0.9402","x: 346.6380, y: 281.8013, conf: 0.9830","x: 324.5535, y: 362.5976, conf: 0.9828","x: 267.9696, y: 371.0390, conf: 0.9902","x: 346.9200, y: 477.0630, conf: 0.3693","x: 280.3769, y: 480.0000, conf: 0.5017","x: 350.1012, y: 480.0000, conf: 0.0191","x: 267.4766, y: 480.0000, conf: 0.0226"
1398,"x: 293.7379, y: 99.4589, conf: 0.9912","x: 297.6061, y: 89.4760, conf: 0.8501","x: 279.5918, y: 88.0901, conf: 0.9892","x: 297.2248, y: 101.6725, conf: 0.1034","x: 250.0857, y: 98.4702, conf: 0.9754","x: 312.3510, y: 174.8363, conf: 0.9888","x: 229.3346, y: 176.8002, conf: 0.9950","x: 372.3882, y: 234.0034, conf: 0.9323","x: 243.1212, y: 264.5647, conf: 0.9834","x: 427.0239, y: 251.8801, conf: 0.9323","x: 355.9985, y: 278.0830, conf: 0.9789","x: 324.4265, y: 369.6569, conf: 0.9777","x: 265.4305, y: 377.1161, conf: 0.9866","x: 348.3721, y: 480.0000, conf: 0.2571","x: 280.1290, y: 480.0000, conf: 0.3657","x: 351.6927, y: 480.0000, conf: 0.0106","x: 266.6447, y: 480.0000, conf: 0.0122"
1398,"x: 293.7379, y: 99.4589, conf: 0.9912","x: 297.6061, y: 89.4760, conf: 0.8501","x: 279.5918, y: 88.0901, conf: 0.9892","x: 297.2248, y: 101.6725, conf: 0.1034","x: 250.0857, y: 98.4702, conf: 0.9754","x: 312.3510, y: 174.8363, conf: 0.9888","x: 229.3346, y: 176.8002, conf: 0.9950","x: 372.3882, y: 234.0034, conf: 0.9323","x: 243.1212, y: 264.5647, conf: 0.9834","x: 427.0239, y: 251.8801, conf: 0.9323","x: 355.9985, y: 278.0830, conf: 0.9789","x: 324.4265, y: 369.6569, conf: 0.9777","x: 265.4305, y: 377.1161, conf: 0.9866","x: 348.3721, y: 480.0000, conf: 0.2571","x: 280.1290, y: 480.0000, conf: 0.3657","x: 351.6927, y: 480.0000, conf: 0.0106","x: 266.6447, y: 480.0000, conf: 0.0122"
1400,"x: 293.8487, y: 99.5692, conf: 0.9914","x: 297.7495, y: 89.5460, conf: 0.8543","x: 279.7239, y: 88.1567, conf: 0.9895","x: 297.3381, y: 101.5399, conf: 0.1035","x: 250.0465, y: 98.3371, conf: 0.9751","x: 311.8497, y: 174.3918, conf: 0.9889","x: 229.3462, y: 176.3860, conf: 0.9950","x: 371.2043, y: 233.6602, conf: 0.9340","x: 242.5609, y: 264.3033, conf: 0.9835","x: 424.5599, y: 251.4238, conf: 0.9346","x: 355.0045, y: 278.2791, conf: 0.9793","x: 324.1082, y: 368.4406, conf: 0.9784","x: 265.2762, y: 375.8927, conf: 0.9868","x: 348.2107, y: 480.0000, conf: 0.2729","x: 279.1480, y: 480.0000, conf: 0.3814","x: 352.9619, y: 480.0000, conf: 0.0116","x: 265.8200, y: 480.0000, conf: 0.0132"
1400,"x: 293.8487, y: 99.5692, conf: 0.9914","x: 297.7495, y: 89.5460, conf: 0.8543","x: 279.7239, y: 88.1567, conf: 0.9895","x: 297.3381, y: 101.5399, conf: 0.1035","x: 250.0465, y: 98.3371, conf: 0.9751","x: 311.8497, y: 174.3918, conf: 0.9889","x: 229.3462, y: 176.3860, conf: 0.9950","x: 371.2043, y: 233.6602, conf: 0.9340","x: 242.5609, y: 264.3033, conf: 0.9835","x: 424.5599, y: 251.4238, conf: 0.9346","x: 355.0045, y: 278.2791, conf: 0.9793","x: 324.1082, y: 368.4406, conf: 0.9784","x: 265.2762, y: 375.8927, conf: 0.9868","x: 348.2107, y: 480.0000, conf: 0.2729","x: 279.1480, y: 480.0000, conf: 0.3814","x: 352.9619, y: 480.0000, conf: 0.0116","x: 265.8200, y: 480.0000, conf: 0.0132"
1402,"x: 293.8926, y: 102.6386, conf: 0.9900","x: 297.7887, y: 92.2882, conf: 0.8082","x: 280.4610, y: 90.5071, conf: 0.9883","x: 296.4119, y: 103.3474, conf: 0.0709","x: 250.4517, y: 98.3375, conf: 0.9775","x: 312.4966, y: 175.6266, conf: 0.9892","x: 227.8873, y: 175.0141, conf: 0.9942","x: 377.1835, y: 239.4068, conf: 0.9340","x: 248.7739, y: 263.2130, conf: 0.9810","x: 438.1071, y: 257.3279, conf: 0.9289","x: 359.8810, y: 269.0385, conf: 0.9757","x: 325.6656, y: 371.8425, conf: 0.9738","x: 265.4961, y: 378.3146, conf: 0.9829","x: 348.7368, y: 476.8878, conf: 0.2239","x: 277.9515, y: 480.0000, conf: 0.3090","x: 351.3565, y: 480.0000, conf: 0.0088","x: 268.2746, y: 480.0000, conf: 0.0094"
1402,"x: 293.8926, y: 102.6386, conf: 0.9900","x: 297.7887, y: 92.2882, conf: 0.8082","x: 280.4610, y: 90.5071, conf: 0.9883","x: 296.4119, y: 103.3474, conf: 0.0709","x: 250.4517, y: 98.3375, conf: 0.9775","x: 312.4966, y: 175.6266, conf: 0.9892","x: 227.8873, y: 175.0141, conf: 0.9942","x: 377.1835, y: 239.4068, conf: 0.9340","x: 248.7739, y: 263.2130, conf: 0.9810","x: 438.1071, y: 257.3279, conf: 0.9289","x: 359.8810, y: 269.0385, conf: 0.9757","x: 325.6656, y: 371.8425, conf: 0.9738","x: 265.4961, y: 378.3146, conf: 0.9829","x: 348.7368, y: 476.8878, conf: 0.2239","x: 277.9515, y: 480.0000, conf: 0.3090","x: 351.3565, y: 480.0000, conf: 0.0088","x: 268.2746, y: 480.0000, conf: 0.0094"
1404,"x: 293.7504, y: 102.4767, conf: 0.9846","x: 298.4235, y: 91.4626, conf: 0.8305","x: 280.3930, y: 90.0343, conf: 0.9745","x: 297.9335, y: 100.7084, conf: 0.1180","x: 250.6475, y: 96.8967, conf: 0.9252","x: 313.5895, y: 173.1267, conf: 0.9873","x: 227.9398, y: 173.7795, conf: 0.9862","x: 374.8913, y: 240.2728, conf: 0.9480","x: 247.8990, y: 263.6690, conf: 0.9604","x: 434.1787, y: 256.7823, conf: 0.9471","x: 355.0227, y: 269.9630, conf: 0.9628","x: 319.7532, y: 373.9651, conf: 0.9730","x: 261.0427, y: 381.3450, conf: 0.9743","x: 344.3544, y: 464.5522, conf: 0.3198","x: 284.2516, y: 475.7705, conf: 0.3368","x: 336.8133, y: 480.0000, conf: 0.0183","x: 280.1801, y: 480.0000, conf: 0.0160"
1404,"x: 293.7504, y: 102.4767, conf: 0.9846","x: 298.4235, y: 91.4626, conf: 0.8305","x: 280.3930, y: 90.0343, conf: 0.9745","x: 297.9335, y: 100.7084, conf: 0.1180","x: 250.6475, y: 96.8967, conf: 0.9252","x: 313.5895, y: 173.1267, conf: 0.9873","x: 227.9398, y: 173.7795, conf: 0.9862","x: 374.8913, y: 240.2728, conf: 0.9480","x: 247.8990, y: 263.6690, conf: 0.9604","x: 434.1787, y: 256.7823, conf: 0.9471","x: 355.0227, y: 269.9630, conf: 0.9628","x: 319.7532, y: 373.9651, conf: 0.9730","x: 261.0427, y: 381.3450, conf: 0.9743","x: 344.3544, y: 464.5522, conf: 0.3198","x: 284.2516, y: 475.7705, conf: 0.3368","x: 336.8133, y: 480.0000, conf: 0.0183","x: 280.1801, y: 480.0000, conf: 0.0160"
1406,"x: 293.6216, y: 103.1075, conf: 0.9921","x: 297.8556, y: 93.3309, conf: 0.8250","x: 280.3393, y: 91.0001, conf: 0.9902","x: 296.9013, y: 104.1822, conf: 0.0783","x: 248.3112, y: 98.9692, conf: 0.9754","x: 313.0439, y: 173.0352, conf: 0.9905","x: 224.6922, y: 174.1024, conf: 0.9957","x: 369.2216, y: 245.1004, conf: 0.9348","x: 257.8228, y: 262.5261, conf: 0.9853","x: 417.0680, y: 259.8007, conf: 0.9191","x: 370.7099, y: 263.4113, conf: 0.9751","x: 330.4276, y: 363.8558, conf: 0.9744","x: 266.6777, y: 369.8608, conf: 0.9826","x: 341.3759, y: 474.2241, conf: 0.1805","x: 277.8063, y: 480.0000, conf: 0.2427","x: 341.0438, y: 480.0000, conf: 0.0056","x: 272.1073, y: 480.0000, conf: 0.0058"
1406,"x: 293.6216, y: 103.1075, conf: 0.9921","x: 297.8556, y: 93.3309, conf: 0.8250","x: 280.3393, y: 91.0001, conf: 0.9902","x: 296.9013, y: 104.1822, conf: 0.0783","x: 248.3112, y: 98.9692, conf: 0.9754","x: 313.0439, y: 173.0352, conf: 0.9905","x: 224.6922, y: 174.1024, conf: 0.9957","x: 369.2216, y: 245.1004, conf: 0.9348","x: 257.8228, y: 262.5261, conf: 0.9853","x: 417.0680, y: 259.8007, conf: 0.9191","x: 370.7099, y: 263.4113, conf: 0.9751","x: 330.4276, y: 363.8558, conf: 0.9744","x: 266.6777, y: 369.8608, conf: 0.9826","x: 341.3759, y: 474.2241, conf: 0.1805","x: 277.8063, y: 480.0000, conf: 0.2427","x: 341.0438, y: 480.0000, conf: 0.0056","x: 272.1073, y: 480.0000, conf: 0.0058"
1408,"x: 293.7127, y: 103.0158, conf: 0.9917","x: 297.8472, y: 93.2580, conf: 0.8141","x: 280.4124, y: 90.9528, conf: 0.9898","x: 296.6240, y: 104.1878, conf: 0.0763","x: 248.3685, y: 99.0794, conf: 0.9760","x: 312.8009, y: 173.0306, conf: 0.9904","x: 224.6180, y: 174.2875, conf: 0.9957","x: 368.5781, y: 245.3896, conf: 0.9336","x: 258.9501, y: 263.0414, conf: 0.9854","x: 416.9684, y: 259.6239, conf: 0.9164","x: 372.9690, y: 263.3386, conf: 0.9748","x: 330.1569, y: 364.4774, conf: 0.9740","x: 266.5098, y: 370.6356, conf: 0.9825","x: 341.4956, y: 474.7937, conf: 0.1727","x: 278.4886, y: 480.0000, conf: 0.2346","x: 340.3087, y: 480.0000, conf: 0.0052","x: 272.8434, y: 480.0000, conf: 0.0054"
1408,"x: 293.7127, y: 103.0158, conf: 0.9917","x: 297.8472, y: 93.2580, conf: 0.8141","x: 280.4124, y: 90.9528, conf: 0.9898","x: 296.6240, y: 104.1878, conf: 0.0763","x: 248.3685, y: 99.0794, conf: 0.9760","x: 312.8009, y: 173.0306, conf: 0.9904","x: 224.6180, y: 174.2875, conf: 0.9957","x: 368.5781, y: 245.3896, conf: 0.9336","x: 258.9501, y: 263.0414, conf: 0.9854","x: 416.9684, y: 259.6239, conf: 0.9164","x: 372.9690, y: 263.3386, conf: 0.9748","x: 330.1569, y: 364.4774, conf: 0.9740","x: 266.5098, y: 370.6356, conf: 0.9825","x: 341.4956, y: 474.7937, conf: 0.1727","x: 278.4886, y: 480.0000, conf: 0.2346","x: 340.3087, y: 480.0000, conf: 0.0052","x: 272.8434, y: 480.0000, conf: 0.0054"
1410,"x: 293.2996, y: 96.4632, conf: 0.9923","x: 297.7592, y: 85.5222, conf: 0.8851","x: 278.9419, y: 84.8346, conf: 0.9897","x: 298.8217, y: 96.7916, conf: 0.1335","x: 250.1870, y: 95.0471, conf: 0.9674","x: 314.5033, y: 170.4636, conf: 0.9879","x: 230.0006, y: 173.6049, conf: 0.9945","x: 364.3889, y: 247.2378, conf: 0.9316","x: 260.1154, y: 271.2157, conf: 0.9825","x: 423.3140, y: 264.6666, conf: 0.9273","x: 372.8510, y: 267.7298, conf: 0.9769","x: 328.5376, y: 367.9304, conf: 0.9729","x: 266.7957, y: 376.2630, conf: 0.9832","x: 357.4388, y: 470.5014, conf: 0.2483","x: 277.4175, y: 480.0000, conf: 0.3500","x: 358.5326, y: 480.0000, conf: 0.0114","x: 266.9055, y: 480.0000, conf: 0.0130"
1410,"x: 293.2996, y: 96.4632, conf: 0.9923","x: 297.7592, y: 85.5222, conf: 0.8851","x: 278.9419, y: 84.8346, conf: 0.9897","x: 298.8217, y: 96.7916, conf: 0.1335","x: 250.1870, y: 95.0471, conf: 0.9674","x: 314.5033, y: 170.4636, conf: 0.9879","x: 230.0006, y: 173.6049, conf: 0.9945","x: 364.3889, y: 247.2378, conf: 0.9316","x: 260.1154, y: 271.2157, conf: 0.9825","x: 423.3140, y: 264.6666, conf: 0.9273","x: 372.8510, y: 267.7298, conf: 0.9769","x: 328.5376, y: 367.9304, conf: 0.9729","x: 266.7957, y: 376.2630, conf: 0.9832","x: 357.4388, y: 470.5014, conf: 0.2483","x: 277.4175, y: 480.0000, conf: 0.3500","x: 358.5326, y: 480.0000, conf: 0.0114","x: 266.9055, y: 480.0000, conf: 0.0130"
1412,"x: 296.1634, y: 95.3075, conf: 0.9921","x: 299.9214, y: 84.1179, conf: 0.8856","x: 281.4469, y: 83.7906, conf: 0.9889","x: 299.5341, y: 95.1768, conf: 0.1546","x: 252.1722, y: 94.4563, conf: 0.9696","x: 313.8547, y: 172.1087, conf: 0.9905","x: 232.4681, y: 172.9234, conf: 0.9948","x: 361.9891, y: 258.1583, conf: 0.9398","x: 261.5958, y: 274.9161, conf: 0.9812","x: 432.9461, y: 284.0601, conf: 0.9269","x: 379.2751, y: 279.3008, conf: 0.9732","x: 327.7548, y: 366.3297, conf: 0.9754","x: 268.5424, y: 374.1799, conf: 0.9832","x: 352.9611, y: 472.1701, conf: 0.2611","x: 276.6287, y: 480.0000, conf: 0.3419","x: 357.8128, y: 480.0000, conf: 0.0117","x: 268.2610, y: 480.0000, conf: 0.0124"
1412,"x: 296.1634, y: 95.3075, conf: 0.9921","x: 299.9214, y: 84.1179, conf: 0.8856","x: 281.4469, y: 83.7906, conf: 0.9889","x: 299.5341, y: 95.1768, conf: 0.1546","x: 252.1722, y: 94.4563, conf: 0.9696","x: 313.8547, y: 172.1087, conf: 0.9905","x: 232.4681, y: 172.9234, conf: 0.9948","x: 361.9891, y: 258.1583, conf: 0.9398","x: 261.5958, y: 274.9161, conf: 0.9812","x: 432.9461, y: 284.0601, conf: 0.9269","x: 379.2751, y: 279.3008, conf: 0.9732","x: 327.7548, y: 366.3297, conf: 0.9754","x: 268.5424, y: 374.1799, conf: 0.9832","x: 352.9611, y: 472.1701, conf: 0.2611","x: 276.6287, y: 480.0000, conf: 0.3419","x: 357.8128, y: 480.0000, conf: 0.0117","x: 268.2610, y: 480.0000, conf: 0.0124"
1414,"x: 295.9735, y: 95.5206, conf: 0.9925","x: 299.7624, y: 84.2021, conf: 0.8933","x: 281.2226, y: 83.9496, conf: 0.9894","x: 299.5325, y: 95.0413, conf: 0.1605","x: 251.9756, y: 94.4962, conf: 0.9694","x: 313.7692, y: 172.0651, conf: 0.9906","x: 232.6693, y: 172.9603, conf: 0.9949","x: 361.2059, y: 258.5180, conf: 0.9405","x: 261.6196, y: 275.5747, conf: 0.9811","x: 434.1500, y: 285.0426, conf: 0.9287","x: 377.9118, y: 281.5582, conf: 0.9735","x: 328.1347, y: 363.0267, conf: 0.9756","x: 269.1607, y: 370.9512, conf: 0.9833","x: 353.1538, y: 468.2360, conf: 0.2824","x: 276.3639, y: 480.0000, conf: 0.3655","x: 358.0827, y: 480.0000, conf: 0.0133","x: 268.2418, y: 480.0000, conf: 0.0142"
1414,"x: 295.9735, y: 95.5206, conf: 0.9925","x: 299.7624, y: 84.2021, conf: 0.8933","x: 281.2226, y: 83.9496, conf: 0.9894","x: 299.5325, y: 95.0413, conf: 0.1605","x: 251.9756, y: 94.4962, conf: 0.9694","x: 313.7692, y: 172.0651, conf: 0.9906","x: 232.6693, y: 172.9603, conf: 0.9949","x: 361.2059, y: 258.5180, conf: 0.9405","x: 261.6196, y: 275.5747, conf: 0.9811","x: 434.1500, y: 285.0426, conf: 0.9287","x: 377.9118, y: 281.5582, conf: 0.9735","x: 328.1347, y: 363.0267, conf: 0.9756","x: 269.1607, y: 370.9512, conf: 0.9833","x: 353.1538, y: 468.2360, conf: 0.2824","x: 276.3639, y: 480.0000, conf: 0.3655","x: 358.0827, y: 480.0000, conf: 0.0133","x: 268.2418, y: 480.0000, conf: 0.0142"
1416,"x: 299.6560, y: 94.8392, conf: 0.9959","x: 302.7915, y: 84.5846, conf: 0.9266","x: 283.6361, y: 84.2394, conf: 0.9949","x: 301.8303, y: 96.8687, conf: 0.1517","x: 251.6041, y: 97.8642, conf: 0.9801","x: 310.1155, y: 172.6067, conf: 0.9897","x: 232.3631, y: 175.6825, conf: 0.9968","x: 337.7489, y: 258.3246, conf: 0.9330","x: 243.7606, y: 278.7263, conf: 0.9885","x: 387.0220, y: 276.3755, conf: 0.9278","x: 352.1896, y: 287.5975, conf: 0.9832","x: 328.0581, y: 359.6237, conf: 0.9787","x: 270.0430, y: 368.2234, conf: 0.9882","x: 353.4587, y: 474.3553, conf: 0.2926","x: 275.0348, y: 480.0000, conf: 0.4156","x: 364.9541, y: 480.0000, conf: 0.0130","x: 258.3217, y: 480.0000, conf: 0.0156"
1416,"x: 299.6560, y: 94.8392, conf: 0.9959","x: 302.7915, y: 84.5846, conf: 0.9266","x: 283.6361, y: 84.2394, conf: 0.9949","x: 301.8303, y: 96.8687, conf: 0.1517","x: 251.6041, y: 97.8642, conf: 0.9801","x: 310.1155, y: 172.6067, conf: 0.9897","x: 232.3631, y: 175.6825, conf: 0.9968","x: 337.7489, y: 258.3246, conf: 0.9330","x: 243.7606, y: 278.7263, conf: 0.9885","x: 387.0220, y: 276.3755, conf: 0.9278","x: 352.1896, y: 287.5975, conf: 0.9832","x: 328.0581, y: 359.6237, conf: 0.9787","x: 270.0430, y: 368.2234, conf: 0.9882","x: 353.4587, y: 474.3553, conf: 0.2926","x: 275.0348, y: 480.0000, conf: 0.4156","x: 364.9541, y: 480.0000, conf: 0.0130","x: 258.3217, y: 480.0000, conf: 0.0156"
1418,"x: 302.6426, y: 95.7816, conf: 0.9830","x: 304.7658, y: 83.8907, conf: 0.8030","x: 288.5835, y: 84.4908, conf: 0.9770","x: 300.2554, y: 93.3352, conf: 0.1400","x: 259.3486, y: 95.8287, conf: 0.9543","x: 309.2031, y: 175.8356, conf: 0.9808","x: 236.0896, y: 178.3137, conf: 0.9935","x: 327.7985, y: 271.2464, conf: 0.9049","x: 238.8298, y: 286.9777, conf: 0.9787","x: 379.5951, y: 285.6804, conf: 0.9052","x: 343.6529, y: 292.1621, conf: 0.9728","x: 324.3312, y: 369.4553, conf: 0.9643","x: 271.0815, y: 378.7389, conf: 0.9795","x: 349.1738, y: 475.3250, conf: 0.2508","x: 276.0756, y: 480.0000, conf: 0.3526","x: 356.6092, y: 480.0000, conf: 0.0128","x: 266.9792, y: 480.0000, conf: 0.0150"
1418,"x: 302.6426, y: 95.7816, conf: 0.9830","x: 304.7658, y: 83.8907, conf: 0.8030","x: 288.5835, y: 84.4908, conf: 0.9770","x: 300.2554, y: 93.3352, conf: 0.1400","x: 259.3486, y: 95.8287, conf: 0.9543","x: 309.2031, y: 175.8356, conf: 0.9808","x: 236.0896, y: 178.3137, conf: 0.9935","x: 327.7985, y: 271.2464, conf: 0.9049","x: 238.8298, y: 286.9777, conf: 0.9787","x: 379.5951, y: 285.6804, conf: 0.9052","x: 343.6529, y: 292.1621, conf: 0.9728","x: 324.3312, y: 369.4553, conf: 0.9643","x: 271.0815, y: 378.7389, conf: 0.9795","x: 349.1738, y: 475.3250, conf: 0.2508","x: 276.0756, y: 480.0000, conf: 0.3526","x: 356.6092, y: 480.0000, conf: 0.0128","x: 266.9792, y: 480.0000, conf: 0.0150"
1420,"x: 302.4861, y: 95.7241, conf: 0.9831","x: 304.7403, y: 83.7668, conf: 0.8096","x: 288.3194, y: 84.4615, conf: 0.9770","x: 300.4955, y: 93.0455, conf: 0.1425","x: 258.9153, y: 95.8085, conf: 0.9507","x: 308.9817, y: 175.0490, conf: 0.9799","x: 236.0309, y: 178.2927, conf: 0.9931","x: 327.1075, y: 270.0163, conf: 0.9037","x: 239.2749, y: 286.9946, conf: 0.9778","x: 377.3030, y: 284.4964, conf: 0.9062","x: 344.3158, y: 291.8793, conf: 0.9725","x: 324.1733, y: 369.1052, conf: 0.9635","x: 271.0662, y: 378.6400, conf: 0.9788","x: 348.2844, y: 474.8227, conf: 0.2534","x: 276.1087, y: 480.0000, conf: 0.3532","x: 355.4743, y: 480.0000, conf: 0.0132","x: 267.2319, y: 480.0000, conf: 0.0154"
1420,"x: 302.4861, y: 95.7241, conf: 0.9831","x: 304.7403, y: 83.7668, conf: 0.8096","x: 288.3194, y: 84.4615, conf: 0.9770","x: 300.4955, y: 93.0455, conf: 0.1425","x: 258.9153, y: 95.8085, conf: 0.9507","x: 308.9817, y: 175.0490, conf: 0.9799","x: 236.0309, y: 178.2927, conf: 0.9931","x: 327.1075, y: 270.0163, conf: 0.9037","x: 239.2749, y: 286.9946, conf: 0.9778","x: 377.3030, y: 284.4964, conf: 0.9062","x: 344.3158, y: 291.8793, conf: 0.9725","x: 324.1733, y: 369.1052, conf: 0.9635","x: 271.0662, y: 378.6400, conf: 0.9788","x: 348.2844, y: 474.8227, conf: 0.2534","x: 276.1087, y: 480.0000, conf: 0.3532","x: 355.4743, y: 480.0000, conf: 0.0132","x: 267.2319, y: 480.0000, conf: 0.0154"
