frame_number,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16
1484,"x: 579.0222, y: 19.5101, conf: 0.8150","x: 597.7722, y: 5.6034, conf: 0.6183","x: 568.3817, y: 8.1968, conf: 0.7440","x: 631.0989, y: 25.0889, conf: 0.3164","x: 560.4290, y: 26.9348, conf: 0.2892","x: 640.0000, y: 109.6517, conf: 0.1897","x: 537.5360, y: 113.1148, conf: 0.9521","x: 640.0000, y: 164.4502, conf: 0.0617","x: 472.2827, y: 146.8185, conf: 0.9365","x: 604.1622, y: 116.0316, conf: 0.1205","x: 472.5733, y: 72.5644, conf: 0.8569","x: 634.2562, y: 364.7985, conf: 0.3908","x: 558.0513, y: 365.3053, conf: 0.8574","x: 614.7028, y: 480.0000, conf: 0.0108","x: 552.1898, y: 480.0000, conf: 0.0780","x: 624.1184, y: 480.0000, conf: 0.0011","x: 562.7230, y: 480.0000, conf: 0.0046"
1484,"x: 579.0222, y: 19.5101, conf: 0.8150","x: 597.7722, y: 5.6034, conf: 0.6183","x: 568.3817, y: 8.1968, conf: 0.7440","x: 631.0989, y: 25.0889, conf: 0.3164","x: 560.4290, y: 26.9348, conf: 0.2892","x: 640.0000, y: 109.6517, conf: 0.1897","x: 537.5360, y: 113.1148, conf: 0.9521","x: 640.0000, y: 164.4502, conf: 0.0617","x: 472.2827, y: 146.8185, conf: 0.9365","x: 604.1622, y: 116.0316, conf: 0.1205","x: 472.5733, y: 72.5644, conf: 0.8569","x: 634.2562, y: 364.7985, conf: 0.3908","x: 558.0513, y: 365.3053, conf: 0.8574","x: 614.7028, y: 480.0000, conf: 0.0108","x: 552.1898, y: 480.0000, conf: 0.0780","x: 624.1184, y: 480.0000, conf: 0.0011","x: 562.7230, y: 480.0000, conf: 0.0046"
1486,"x: 578.2635, y: 19.8862, conf: 0.7793","x: 597.2786, y: 5.2130, conf: 0.5667","x: 567.9431, y: 7.6240, conf: 0.6870","x: 632.1057, y: 22.5797, conf: 0.2935","x: 561.2198, y: 23.6061, conf: 0.2491","x: 640.0000, y: 108.5535, conf: 0.1697","x: 538.0813, y: 108.9270, conf: 0.9498","x: 640.0000, y: 175.7522, conf: 0.0568","x: 470.4933, y: 148.2245, conf: 0.9387","x: 606.4233, y: 129.7038, conf: 0.1175","x: 470.1336, y: 72.9158, conf: 0.8635","x: 635.6865, y: 362.2185, conf: 0.3768","x: 559.2886, y: 361.9805, conf: 0.8558","x: 616.8762, y: 480.0000, conf: 0.0109","x: 554.2899, y: 480.0000, conf: 0.0823","x: 627.0456, y: 480.0000, conf: 0.0011","x: 566.1487, y: 480.0000, conf: 0.0048"
1486,"x: 578.2635, y: 19.8862, conf: 0.7793","x: 597.2786, y: 5.2130, conf: 0.5667","x: 567.9431, y: 7.6240, conf: 0.6870","x: 632.1057, y: 22.5797, conf: 0.2935","x: 561.2198, y: 23.6061, conf: 0.2491","x: 640.0000, y: 108.5535, conf: 0.1697","x: 538.0813, y: 108.9270, conf: 0.9498","x: 640.0000, y: 175.7522, conf: 0.0568","x: 470.4933, y: 148.2245, conf: 0.9387","x: 606.4233, y: 129.7038, conf: 0.1175","x: 470.1336, y: 72.9158, conf: 0.8635","x: 635.6865, y: 362.2185, conf: 0.3768","x: 559.2886, y: 361.9805, conf: 0.8558","x: 616.8762, y: 480.0000, conf: 0.0109","x: 554.2899, y: 480.0000, conf: 0.0823","x: 627.0456, y: 480.0000, conf: 0.0011","x: 566.1487, y: 480.0000, conf: 0.0048"
1488,"x: 578.2156, y: 21.1327, conf: 0.8199","x: 596.0090, y: 6.5970, conf: 0.6215","x: 567.0569, y: 10.2615, conf: 0.7391","x: 628.6414, y: 23.7140, conf: 0.3403","x: 559.2004, y: 28.4095, conf: 0.2934","x: 640.0000, y: 106.7333, conf: 0.2316","x: 538.5677, y: 112.4445, conf: 0.9600","x: 640.0000, y: 169.1463, conf: 0.0820","x: 475.0432, y: 150.0412, conf: 0.9477","x: 598.4684, y: 123.4162, conf: 0.1515","x: 469.6769, y: 71.1912, conf: 0.8780","x: 631.3406, y: 354.6320, conf: 0.4706","x: 556.1011, y: 356.0381, conf: 0.8884","x: 615.9257, y: 480.0000, conf: 0.0146","x: 550.8800, y: 480.0000, conf: 0.0995","x: 627.2086, y: 480.0000, conf: 0.0013","x: 558.8161, y: 480.0000, conf: 0.0054"
1488,"x: 578.2156, y: 21.1327, conf: 0.8199","x: 596.0090, y: 6.5970, conf: 0.6215","x: 567.0569, y: 10.2615, conf: 0.7391","x: 628.6414, y: 23.7140, conf: 0.3403","x: 559.2004, y: 28.4095, conf: 0.2934","x: 640.0000, y: 106.7333, conf: 0.2316","x: 538.5677, y: 112.4445, conf: 0.9600","x: 640.0000, y: 169.1463, conf: 0.0820","x: 475.0432, y: 150.0412, conf: 0.9477","x: 598.4684, y: 123.4162, conf: 0.1515","x: 469.6769, y: 71.1912, conf: 0.8780","x: 631.3406, y: 354.6320, conf: 0.4706","x: 556.1011, y: 356.0381, conf: 0.8884","x: 615.9257, y: 480.0000, conf: 0.0146","x: 550.8800, y: 480.0000, conf: 0.0995","x: 627.2086, y: 480.0000, conf: 0.0013","x: 558.8161, y: 480.0000, conf: 0.0054"
1490,"x: 576.7001, y: 28.3012, conf: 0.7957","x: 594.8223, y: 15.6566, conf: 0.5896","x: 566.8063, y: 16.1332, conf: 0.7214","x: 622.5088, y: 32.8601, conf: 0.2819","x: 555.5704, y: 30.2879, conf: 0.3024","x: 640.0000, y: 107.9785, conf: 0.2066","x: 529.2023, y: 108.1323, conf: 0.9576","x: 640.0000, y: 159.2920, conf: 0.0757","x: 471.4797, y: 123.6267, conf: 0.9474","x: 587.1432, y: 107.2769, conf: 0.1390","x: 478.1706, y: 14.0936, conf: 0.8751","x: 635.8008, y: 350.2952, conf: 0.5450","x: 559.6308, y: 351.2728, conf: 0.9154","x: 620.0071, y: 480.0000, conf: 0.0149","x: 558.8849, y: 480.0000, conf: 0.1022","x: 621.4073, y: 480.0000, conf: 0.0012","x: 570.2661, y: 480.0000, conf: 0.0052"
1490,"x: 576.7001, y: 28.3012, conf: 0.7957","x: 594.8223, y: 15.6566, conf: 0.5896","x: 566.8063, y: 16.1332, conf: 0.7214","x: 622.5088, y: 32.8601, conf: 0.2819","x: 555.5704, y: 30.2879, conf: 0.3024","x: 640.0000, y: 107.9785, conf: 0.2066","x: 529.2023, y: 108.1323, conf: 0.9576","x: 640.0000, y: 159.2920, conf: 0.0757","x: 471.4797, y: 123.6267, conf: 0.9474","x: 587.1432, y: 107.2769, conf: 0.1390","x: 478.1706, y: 14.0936, conf: 0.8751","x: 635.8008, y: 350.2952, conf: 0.5450","x: 559.6308, y: 351.2728, conf: 0.9154","x: 620.0071, y: 480.0000, conf: 0.0149","x: 558.8849, y: 480.0000, conf: 0.1022","x: 621.4073, y: 480.0000, conf: 0.0012","x: 570.2661, y: 480.0000, conf: 0.0052"
1492,"x: 578.8258, y: 25.9951, conf: 0.8474","x: 596.6842, y: 13.2488, conf: 0.6741","x: 567.1725, y: 15.4624, conf: 0.8242","x: 623.3631, y: 33.1917, conf: 0.3139","x: 553.6323, y: 35.0243, conf: 0.3891","x: 640.0000, y: 110.7748, conf: 0.1723","x: 528.8637, y: 114.3462, conf: 0.9609","x: 640.0000, y: 163.4996, conf: 0.0456","x: 464.2600, y: 128.1800, conf: 0.9394","x: 587.2775, y: 126.6163, conf: 0.0812","x: 454.5430, y: 32.3962, conf: 0.8397","x: 633.6780, y: 352.4198, conf: 0.4891","x: 556.5845, y: 354.3318, conf: 0.9091","x: 620.2176, y: 480.0000, conf: 0.0133","x: 555.1530, y: 480.0000, conf: 0.1037","x: 622.3605, y: 480.0000, conf: 0.0014","x: 560.6867, y: 480.0000, conf: 0.0063"
1492,"x: 578.8258, y: 25.9951, conf: 0.8474","x: 596.6842, y: 13.2488, conf: 0.6741","x: 567.1725, y: 15.4624, conf: 0.8242","x: 623.3631, y: 33.1917, conf: 0.3139","x: 553.6323, y: 35.0243, conf: 0.3891","x: 640.0000, y: 110.7748, conf: 0.1723","x: 528.8637, y: 114.3462, conf: 0.9609","x: 640.0000, y: 163.4996, conf: 0.0456","x: 464.2600, y: 128.1800, conf: 0.9394","x: 587.2775, y: 126.6163, conf: 0.0812","x: 454.5430, y: 32.3962, conf: 0.8397","x: 633.6780, y: 352.4198, conf: 0.4891","x: 556.5845, y: 354.3318, conf: 0.9091","x: 620.2176, y: 480.0000, conf: 0.0133","x: 555.1530, y: 480.0000, conf: 0.1037","x: 622.3605, y: 480.0000, conf: 0.0014","x: 560.6867, y: 480.0000, conf: 0.0063"
1494,"x: 577.9451, y: 26.6377, conf: 0.9019","x: 595.0153, y: 13.6357, conf: 0.7920","x: 565.6345, y: 17.1750, conf: 0.8840","x: 621.5885, y: 33.2755, conf: 0.4099","x: 552.2103, y: 38.1328, conf: 0.4325","x: 640.0000, y: 111.0639, conf: 0.2011","x: 529.5497, y: 115.4763, conf: 0.9641","x: 640.0000, y: 162.1630, conf: 0.0440","x: 457.4988, y: 118.9049, conf: 0.9286","x: 584.2797, y: 141.7989, conf: 0.0717","x: 439.1754, y: 30.9650, conf: 0.8111","x: 636.0422, y: 352.3861, conf: 0.4752","x: 559.8988, y: 354.8244, conf: 0.8986","x: 623.3532, y: 480.0000, conf: 0.0136","x: 560.6393, y: 480.0000, conf: 0.1002","x: 625.2155, y: 480.0000, conf: 0.0016","x: 563.8848, y: 480.0000, conf: 0.0071"
1494,"x: 577.9451, y: 26.6377, conf: 0.9019","x: 595.0153, y: 13.6357, conf: 0.7920","x: 565.6345, y: 17.1750, conf: 0.8840","x: 621.5885, y: 33.2755, conf: 0.4099","x: 552.2103, y: 38.1328, conf: 0.4325","x: 640.0000, y: 111.0639, conf: 0.2011","x: 529.5497, y: 115.4763, conf: 0.9641","x: 640.0000, y: 162.1630, conf: 0.0440","x: 457.4988, y: 118.9049, conf: 0.9286","x: 584.2797, y: 141.7989, conf: 0.0717","x: 439.1754, y: 30.9650, conf: 0.8111","x: 636.0422, y: 352.3861, conf: 0.4752","x: 559.8988, y: 354.8244, conf: 0.8986","x: 623.3532, y: 480.0000, conf: 0.0136","x: 560.6393, y: 480.0000, conf: 0.1002","x: 625.2155, y: 480.0000, conf: 0.0016","x: 563.8848, y: 480.0000, conf: 0.0071"
1496,"x: 578.5112, y: 26.0669, conf: 0.9026","x: 595.9247, y: 13.2803, conf: 0.7921","x: 566.1251, y: 16.4771, conf: 0.8831","x: 622.5814, y: 33.9779, conf: 0.3963","x: 552.0550, y: 37.8815, conf: 0.4202","x: 640.0000, y: 113.1053, conf: 0.1947","x: 528.5821, y: 115.4162, conf: 0.9629","x: 640.0000, y: 168.3640, conf: 0.0457","x: 456.3600, y: 116.0774, conf: 0.9316","x: 590.0551, y: 153.9975, conf: 0.0771","x: 440.6050, y: 22.6112, conf: 0.8228","x: 636.6400, y: 354.9277, conf: 0.4714","x: 559.8139, y: 356.9645, conf: 0.8970","x: 622.9858, y: 480.0000, conf: 0.0124","x: 561.2911, y: 480.0000, conf: 0.0916","x: 625.4895, y: 480.0000, conf: 0.0014","x: 565.7932, y: 480.0000, conf: 0.0061"
1496,"x: 578.5112, y: 26.0669, conf: 0.9026","x: 595.9247, y: 13.2803, conf: 0.7921","x: 566.1251, y: 16.4771, conf: 0.8831","x: 622.5814, y: 33.9779, conf: 0.3963","x: 552.0550, y: 37.8815, conf: 0.4202","x: 640.0000, y: 113.1053, conf: 0.1947","x: 528.5821, y: 115.4162, conf: 0.9629","x: 640.0000, y: 168.3640, conf: 0.0457","x: 456.3600, y: 116.0774, conf: 0.9316","x: 590.0551, y: 153.9975, conf: 0.0771","x: 440.6050, y: 22.6112, conf: 0.8228","x: 636.6400, y: 354.9277, conf: 0.4714","x: 559.8139, y: 356.9645, conf: 0.8970","x: 622.9858, y: 480.0000, conf: 0.0124","x: 561.2911, y: 480.0000, conf: 0.0916","x: 625.4895, y: 480.0000, conf: 0.0014","x: 565.7932, y: 480.0000, conf: 0.0061"
1498,"x: 577.3698, y: 27.2975, conf: 0.8796","x: 595.2761, y: 13.0822, conf: 0.7414","x: 564.4193, y: 17.0499, conf: 0.8709","x: 623.3112, y: 31.0673, conf: 0.3019","x: 550.0429, y: 37.0293, conf: 0.3522","x: 640.0000, y: 111.2409, conf: 0.1107","x: 528.0988, y: 117.8225, conf: 0.9483","x: 640.0000, y: 173.6243, conf: 0.0250","x: 448.1731, y: 141.1822, conf: 0.9092","x: 594.4622, y: 179.1741, conf: 0.0466","x: 390.0453, y: 94.6878, conf: 0.7883","x: 635.4829, y: 354.1410, conf: 0.3580","x: 559.1909, y: 356.0825, conf: 0.8642","x: 622.8652, y: 480.0000, conf: 0.0103","x: 561.3080, y: 480.0000, conf: 0.0863","x: 621.2096, y: 480.0000, conf: 0.0015","x: 564.6713, y: 480.0000, conf: 0.0069"
1498,"x: 577.3698, y: 27.2975, conf: 0.8796","x: 595.2761, y: 13.0822, conf: 0.7414","x: 564.4193, y: 17.0499, conf: 0.8709","x: 623.3112, y: 31.0673, conf: 0.3019","x: 550.0429, y: 37.0293, conf: 0.3522","x: 640.0000, y: 111.2409, conf: 0.1107","x: 528.0988, y: 117.8225, conf: 0.9483","x: 640.0000, y: 173.6243, conf: 0.0250","x: 448.1731, y: 141.1822, conf: 0.9092","x: 594.4622, y: 179.1741, conf: 0.0466","x: 390.0453, y: 94.6878, conf: 0.7883","x: 635.4829, y: 354.1410, conf: 0.3580","x: 559.1909, y: 356.0825, conf: 0.8642","x: 622.8652, y: 480.0000, conf: 0.0103","x: 561.3080, y: 480.0000, conf: 0.0863","x: 621.2096, y: 480.0000, conf: 0.0015","x: 564.6713, y: 480.0000, conf: 0.0069"
1500,"x: 577.2823, y: 27.1792, conf: 0.8756","x: 595.2365, y: 12.9019, conf: 0.7352","x: 564.2870, y: 17.0247, conf: 0.8666","x: 623.4479, y: 30.9776, conf: 0.3018","x: 550.0218, y: 37.3048, conf: 0.3479","x: 640.0000, y: 110.4281, conf: 0.1078","x: 528.1089, y: 118.0355, conf: 0.9475","x: 640.0000, y: 170.0383, conf: 0.0244","x: 446.6582, y: 139.8514, conf: 0.9087","x: 588.9904, y: 167.9277, conf: 0.0462","x: 391.1093, y: 87.9539, conf: 0.7873","x: 635.9211, y: 355.3359, conf: 0.3511","x: 559.7427, y: 357.7363, conf: 0.8612","x: 622.2093, y: 480.0000, conf: 0.0099","x: 562.5352, y: 480.0000, conf: 0.0836","x: 620.7413, y: 480.0000, conf: 0.0014","x: 566.0435, y: 480.0000, conf: 0.0067"
1500,"x: 577.2823, y: 27.1792, conf: 0.8756","x: 595.2365, y: 12.9019, conf: 0.7352","x: 564.2870, y: 17.0247, conf: 0.8666","x: 623.4479, y: 30.9776, conf: 0.3018","x: 550.0218, y: 37.3048, conf: 0.3479","x: 640.0000, y: 110.4281, conf: 0.1078","x: 528.1089, y: 118.0355, conf: 0.9475","x: 640.0000, y: 170.0383, conf: 0.0244","x: 446.6582, y: 139.8514, conf: 0.9087","x: 588.9904, y: 167.9277, conf: 0.0462","x: 391.1093, y: 87.9539, conf: 0.7873","x: 635.9211, y: 355.3359, conf: 0.3511","x: 559.7427, y: 357.7363, conf: 0.8612","x: 622.2093, y: 480.0000, conf: 0.0099","x: 562.5352, y: 480.0000, conf: 0.0836","x: 620.7413, y: 480.0000, conf: 0.0014","x: 566.0435, y: 480.0000, conf: 0.0067"
1502,"x: 573.1514, y: 30.5445, conf: 0.8294","x: 592.2509, y: 15.3595, conf: 0.6556","x: 563.2327, y: 16.8744, conf: 0.7217","x: 623.6914, y: 30.5816, conf: 0.3037","x: 555.1849, y: 30.0200, conf: 0.2746","x: 640.0000, y: 115.9305, conf: 0.1414","x: 534.0101, y: 115.7438, conf: 0.9580","x: 609.2867, y: 178.4611, conf: 0.0435","x: 443.5301, y: 146.7016, conf: 0.9246","x: 514.8156, y: 160.2146, conf: 0.0907","x: 361.2350, y: 107.9214, conf: 0.8524","x: 633.0696, y: 375.5773, conf: 0.2820","x: 563.1028, y: 373.3569, conf: 0.8096","x: 605.6331, y: 476.0074, conf: 0.0095","x: 557.6660, y: 471.9017, conf: 0.0742","x: 598.1164, y: 480.0000, conf: 0.0012","x: 572.0978, y: 480.0000, conf: 0.0056"
1502,"x: 573.1514, y: 30.5445, conf: 0.8294","x: 592.2509, y: 15.3595, conf: 0.6556","x: 563.2327, y: 16.8744, conf: 0.7217","x: 623.6914, y: 30.5816, conf: 0.3037","x: 555.1849, y: 30.0200, conf: 0.2746","x: 640.0000, y: 115.9305, conf: 0.1414","x: 534.0101, y: 115.7438, conf: 0.9580","x: 609.2867, y: 178.4611, conf: 0.0435","x: 443.5301, y: 146.7016, conf: 0.9246","x: 514.8156, y: 160.2146, conf: 0.0907","x: 361.2350, y: 107.9214, conf: 0.8524","x: 633.0696, y: 375.5773, conf: 0.2820","x: 563.1028, y: 373.3569, conf: 0.8096","x: 605.6331, y: 476.0074, conf: 0.0095","x: 557.6660, y: 471.9017, conf: 0.0742","x: 598.1164, y: 480.0000, conf: 0.0012","x: 572.0978, y: 480.0000, conf: 0.0056"
1504,"x: 573.1331, y: 30.4268, conf: 0.8340","x: 592.2684, y: 15.2549, conf: 0.6639","x: 563.1077, y: 16.7250, conf: 0.7302","x: 623.7015, y: 30.5412, conf: 0.3047","x: 554.7923, y: 29.9425, conf: 0.2785","x: 640.0000, y: 115.6743, conf: 0.1418","x: 533.8651, y: 116.0186, conf: 0.9574","x: 610.1454, y: 178.3371, conf: 0.0430","x: 444.3459, y: 148.1483, conf: 0.9225","x: 515.9611, y: 160.0501, conf: 0.0897","x: 364.0608, y: 108.3219, conf: 0.8494","x: 633.3213, y: 374.9569, conf: 0.2783","x: 563.3141, y: 372.9654, conf: 0.8056","x: 605.6852, y: 475.7952, conf: 0.0095","x: 557.7220, y: 471.9438, conf: 0.0738","x: 598.1414, y: 480.0000, conf: 0.0012","x: 571.7471, y: 480.0000, conf: 0.0056"
1504,"x: 573.1331, y: 30.4268, conf: 0.8340","x: 592.2684, y: 15.2549, conf: 0.6639","x: 563.1077, y: 16.7250, conf: 0.7302","x: 623.7015, y: 30.5412, conf: 0.3047","x: 554.7923, y: 29.9425, conf: 0.2785","x: 640.0000, y: 115.6743, conf: 0.1418","x: 533.8651, y: 116.0186, conf: 0.9574","x: 610.1454, y: 178.3371, conf: 0.0430","x: 444.3459, y: 148.1483, conf: 0.9225","x: 515.9611, y: 160.0501, conf: 0.0897","x: 364.0608, y: 108.3219, conf: 0.8494","x: 633.3213, y: 374.9569, conf: 0.2783","x: 563.3141, y: 372.9654, conf: 0.8056","x: 605.6852, y: 475.7952, conf: 0.0095","x: 557.7220, y: 471.9438, conf: 0.0738","x: 598.1414, y: 480.0000, conf: 0.0012","x: 571.7471, y: 480.0000, conf: 0.0056"
1506,"x: 576.2682, y: 27.0188, conf: 0.8415","x: 594.0280, y: 11.2645, conf: 0.6731","x: 563.2355, y: 15.7638, conf: 0.8018","x: 623.5127, y: 26.1653, conf: 0.2567","x: 549.8492, y: 33.6977, conf: 0.2595","x: 640.0000, y: 111.1574, conf: 0.0775","x: 527.4304, y: 119.0025, conf: 0.9463","x: 615.9756, y: 170.4140, conf: 0.0226","x: 423.1425, y: 148.3675, conf: 0.9117","x: 517.4733, y: 156.5163, conf: 0.0484","x: 333.2081, y: 117.0868, conf: 0.8236","x: 640.0000, y: 367.8576, conf: 0.3278","x: 564.7512, y: 368.7355, conf: 0.8645","x: 620.4831, y: 480.0000, conf: 0.0079","x: 564.8986, y: 480.0000, conf: 0.0718","x: 618.7508, y: 480.0000, conf: 0.0009","x: 572.1555, y: 480.0000, conf: 0.0048"
1506,"x: 576.2682, y: 27.0188, conf: 0.8415","x: 594.0280, y: 11.2645, conf: 0.6731","x: 563.2355, y: 15.7638, conf: 0.8018","x: 623.5127, y: 26.1653, conf: 0.2567","x: 549.8492, y: 33.6977, conf: 0.2595","x: 640.0000, y: 111.1574, conf: 0.0775","x: 527.4304, y: 119.0025, conf: 0.9463","x: 615.9756, y: 170.4140, conf: 0.0226","x: 423.1425, y: 148.3675, conf: 0.9117","x: 517.4733, y: 156.5163, conf: 0.0484","x: 333.2081, y: 117.0868, conf: 0.8236","x: 640.0000, y: 367.8576, conf: 0.3278","x: 564.7512, y: 368.7355, conf: 0.8645","x: 620.4831, y: 480.0000, conf: 0.0079","x: 564.8986, y: 480.0000, conf: 0.0718","x: 618.7508, y: 480.0000, conf: 0.0009","x: 572.1555, y: 480.0000, conf: 0.0048"
1508,"x: 576.4886, y: 27.0623, conf: 0.8535","x: 594.1315, y: 11.2654, conf: 0.6918","x: 563.3665, y: 15.8599, conf: 0.8204","x: 623.4048, y: 26.3194, conf: 0.2687","x: 549.7083, y: 34.0627, conf: 0.2739","x: 640.0000, y: 111.7900, conf: 0.0836","x: 526.5439, y: 119.5416, conf: 0.9488","x: 628.5791, y: 173.0537, conf: 0.0223","x: 421.7900, y: 148.7749, conf: 0.9127","x: 546.1963, y: 165.2508, conf: 0.0467","x: 331.8580, y: 117.1231, conf: 0.8187","x: 640.0000, y: 368.2485, conf: 0.3263","x: 563.9477, y: 369.2676, conf: 0.8626","x: 620.0100, y: 480.0000, conf: 0.0076","x: 562.7551, y: 480.0000, conf: 0.0692","x: 618.9019, y: 480.0000, conf: 0.0009","x: 569.5143, y: 480.0000, conf: 0.0047"
1508,"x: 576.4886, y: 27.0623, conf: 0.8535","x: 594.1315, y: 11.2654, conf: 0.6918","x: 563.3665, y: 15.8599, conf: 0.8204","x: 623.4048, y: 26.3194, conf: 0.2687","x: 549.7083, y: 34.0627, conf: 0.2739","x: 640.0000, y: 111.7900, conf: 0.0836","x: 526.5439, y: 119.5416, conf: 0.9488","x: 628.5791, y: 173.0537, conf: 0.0223","x: 421.7900, y: 148.7749, conf: 0.9127","x: 546.1963, y: 165.2508, conf: 0.0467","x: 331.8580, y: 117.1231, conf: 0.8187","x: 640.0000, y: 368.2485, conf: 0.3263","x: 563.9477, y: 369.2676, conf: 0.8626","x: 620.0100, y: 480.0000, conf: 0.0076","x: 562.7551, y: 480.0000, conf: 0.0692","x: 618.9019, y: 480.0000, conf: 0.0009","x: 569.5143, y: 480.0000, conf: 0.0047"
1510,"x: 574.0511, y: 28.8436, conf: 0.7850","x: 593.2046, y: 13.1105, conf: 0.5595","x: 563.7190, y: 14.5856, conf: 0.5841","x: 624.2795, y: 28.1292, conf: 0.1931","x: 553.7501, y: 27.9402, conf: 0.1976","x: 638.2999, y: 118.8062, conf: 0.1310","x: 527.6162, y: 119.2113, conf: 0.9499","x: 530.7182, y: 186.2434, conf: 0.0882","x: 417.5753, y: 160.7706, conf: 0.9276","x: 331.4659, y: 162.4070, conf: 0.1818","x: 310.4686, y: 143.4665, conf: 0.9068","x: 640.0000, y: 387.9941, conf: 0.2988","x: 566.6226, y: 384.9949, conf: 0.7984","x: 611.4476, y: 480.0000, conf: 0.0070","x: 566.9117, y: 480.0000, conf: 0.0443","x: 591.6692, y: 480.0000, conf: 0.0005","x: 585.7769, y: 480.0000, conf: 0.0022"
1510,"x: 574.0511, y: 28.8436, conf: 0.7850","x: 593.2046, y: 13.1105, conf: 0.5595","x: 563.7190, y: 14.5856, conf: 0.5841","x: 624.2795, y: 28.1292, conf: 0.1931","x: 553.7501, y: 27.9402, conf: 0.1976","x: 638.2999, y: 118.8062, conf: 0.1310","x: 527.6162, y: 119.2113, conf: 0.9499","x: 530.7182, y: 186.2434, conf: 0.0882","x: 417.5753, y: 160.7706, conf: 0.9276","x: 331.4659, y: 162.4070, conf: 0.1818","x: 310.4686, y: 143.4665, conf: 0.9068","x: 640.0000, y: 387.9941, conf: 0.2988","x: 566.6226, y: 384.9949, conf: 0.7984","x: 611.4476, y: 480.0000, conf: 0.0070","x: 566.9117, y: 480.0000, conf: 0.0443","x: 591.6692, y: 480.0000, conf: 0.0005","x: 585.7769, y: 480.0000, conf: 0.0022"
1512,"x: 574.2156, y: 21.3951, conf: 0.7450","x: 594.2892, y: 6.2899, conf: 0.5131","x: 562.5895, y: 9.1719, conf: 0.6327","x: 626.0445, y: 26.9636, conf: 0.1312","x: 549.1106, y: 29.8609, conf: 0.1344","x: 638.7587, y: 122.6628, conf: 0.0329","x: 527.7932, y: 125.2545, conf: 0.9229","x: 563.1227, y: 197.0239, conf: 0.0219","x: 411.6851, y: 167.5065, conf: 0.9241","x: 403.6411, y: 207.0644, conf: 0.0742","x: 300.9944, y: 161.7012, conf: 0.9037","x: 640.0000, y: 389.4973, conf: 0.2163","x: 568.5983, y: 387.1467, conf: 0.8130","x: 610.1645, y: 480.0000, conf: 0.0045","x: 569.9189, y: 480.0000, conf: 0.0464","x: 606.3271, y: 480.0000, conf: 0.0005","x: 582.9286, y: 480.0000, conf: 0.0028"
1512,"x: 574.2156, y: 21.3951, conf: 0.7450","x: 594.2892, y: 6.2899, conf: 0.5131","x: 562.5895, y: 9.1719, conf: 0.6327","x: 626.0445, y: 26.9636, conf: 0.1312","x: 549.1106, y: 29.8609, conf: 0.1344","x: 638.7587, y: 122.6628, conf: 0.0329","x: 527.7932, y: 125.2545, conf: 0.9229","x: 563.1227, y: 197.0239, conf: 0.0219","x: 411.6851, y: 167.5065, conf: 0.9241","x: 403.6411, y: 207.0644, conf: 0.0742","x: 300.9944, y: 161.7012, conf: 0.9037","x: 640.0000, y: 389.4973, conf: 0.2163","x: 568.5983, y: 387.1467, conf: 0.8130","x: 610.1645, y: 480.0000, conf: 0.0045","x: 569.9189, y: 480.0000, conf: 0.0464","x: 606.3271, y: 480.0000, conf: 0.0005","x: 582.9286, y: 480.0000, conf: 0.0028"
1514,"x: 573.7217, y: 20.6699, conf: 0.7258","x: 593.3500, y: 5.9889, conf: 0.4578","x: 562.9556, y: 8.1354, conf: 0.6523","x: 623.7668, y: 27.4626, conf: 0.1050","x: 549.3582, y: 28.2517, conf: 0.1379","x: 640.0000, y: 126.8576, conf: 0.0293","x: 522.5077, y: 125.9560, conf: 0.9200","x: 618.3519, y: 208.5957, conf: 0.0156","x: 415.5004, y: 171.1725, conf: 0.9245","x: 532.8312, y: 242.9139, conf: 0.0515","x: 294.7350, y: 175.5937, conf: 0.8851","x: 640.0000, y: 395.0091, conf: 0.1845","x: 564.3972, y: 391.8296, conf: 0.7952","x: 615.8674, y: 480.0000, conf: 0.0034","x: 567.9899, y: 480.0000, conf: 0.0395","x: 613.0427, y: 480.0000, conf: 0.0004","x: 587.9334, y: 480.0000, conf: 0.0025"
1514,"x: 573.7217, y: 20.6699, conf: 0.7258","x: 593.3500, y: 5.9889, conf: 0.4578","x: 562.9556, y: 8.1354, conf: 0.6523","x: 623.7668, y: 27.4626, conf: 0.1050","x: 549.3582, y: 28.2517, conf: 0.1379","x: 640.0000, y: 126.8576, conf: 0.0293","x: 522.5077, y: 125.9560, conf: 0.9200","x: 618.3519, y: 208.5957, conf: 0.0156","x: 415.5004, y: 171.1725, conf: 0.9245","x: 532.8312, y: 242.9139, conf: 0.0515","x: 294.7350, y: 175.5937, conf: 0.8851","x: 640.0000, y: 395.0091, conf: 0.1845","x: 564.3972, y: 391.8296, conf: 0.7952","x: 615.8674, y: 480.0000, conf: 0.0034","x: 567.9899, y: 480.0000, conf: 0.0395","x: 613.0427, y: 480.0000, conf: 0.0004","x: 587.9334, y: 480.0000, conf: 0.0025"
