frame_number,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16
1701,"x: 367.1932, y: 278.5387, conf: 0.9922","x: 371.3642, y: 273.7119, conf: 0.9506","x: 362.2229, y: 273.7009, conf: 0.9829","x: 377.2296, y: 277.3926, conf: 0.6231","x: 355.4528, y: 277.0569, conf: 0.8973","x: 384.6761, y: 305.7057, conf: 0.9935","x: 347.8141, y: 303.9276, conf: 0.9978","x: 393.8837, y: 343.8184, conf: 0.9447","x: 335.8348, y: 340.4907, conf: 0.9876","x: 394.7684, y: 330.1460, conf: 0.9447","x: 349.7719, y: 328.9329, conf: 0.9806","x: 380.8044, y: 366.6814, conf: 0.9936","x: 360.1086, y: 367.1691, conf: 0.9963","x: 385.9603, y: 410.8051, conf: 0.9752","x: 384.8339, y: 410.8241, conf: 0.9859","x: 369.6068, y: 462.8366, conf: 0.8543","x: 384.4177, y: 464.6988, conf: 0.8961"
1702,"x: 367.6464, y: 278.5079, conf: 0.9925","x: 371.7376, y: 273.6847, conf: 0.9496","x: 362.6100, y: 273.6943, conf: 0.9841","x: 377.3336, y: 277.3907, conf: 0.6042","x: 355.4583, y: 277.0651, conf: 0.9057","x: 384.6310, y: 305.7504, conf: 0.9935","x: 347.6259, y: 303.9821, conf: 0.9979","x: 393.8982, y: 343.7695, conf: 0.9430","x: 335.7847, y: 340.5144, conf: 0.9881","x: 394.8427, y: 330.1403, conf: 0.9430","x: 350.1016, y: 328.9558, conf: 0.9812","x: 380.9236, y: 366.7786, conf: 0.9937","x: 360.0500, y: 367.2899, conf: 0.9965","x: 386.2198, y: 410.8147, conf: 0.9759","x: 384.4286, y: 410.8821, conf: 0.9866","x: 369.6890, y: 462.4959, conf: 0.8591","x: 383.3966, y: 464.4184, conf: 0.9008"
1703,"x: 370.5275, y: 279.0267, conf: 0.9931","x: 373.8300, y: 274.2000, conf: 0.9425","x: 365.3926, y: 274.1219, conf: 0.9869","x: 377.3021, y: 277.2201, conf: 0.5122","x: 356.5940, y: 276.6339, conf: 0.9333","x: 383.0050, y: 305.1172, conf: 0.9950","x: 347.0839, y: 302.9060, conf: 0.9985","x: 393.3820, y: 344.3773, conf: 0.9500","x: 335.9791, y: 342.0386, conf: 0.9902","x: 399.2112, y: 330.6010, conf: 0.9483","x: 351.6775, y: 329.3628, conf: 0.9846","x: 379.2914, y: 361.7357, conf: 0.9964","x: 359.4012, y: 363.0504, conf: 0.9979","x: 395.9084, y: 390.9147, conf: 0.9895","x: 392.6937, y: 392.0960, conf: 0.9943","x: 383.2681, y: 448.3646, conf: 0.9442","x: 393.4095, y: 452.1220, conf: 0.9620"
1704,"x: 370.3346, y: 278.9932, conf: 0.9936","x: 374.4900, y: 274.4092, conf: 0.9478","x: 365.5788, y: 273.7299, conf: 0.9870","x: 378.6167, y: 278.4204, conf: 0.5507","x: 356.8369, y: 276.5518, conf: 0.9226","x: 383.2374, y: 305.9854, conf: 0.9941","x: 345.2803, y: 302.1077, conf: 0.9985","x: 395.4553, y: 345.8363, conf: 0.9495","x: 335.6263, y: 340.9585, conf: 0.9916","x: 398.4057, y: 329.9081, conf: 0.9534","x: 351.8347, y: 332.9394, conf: 0.9868","x: 379.9771, y: 359.5865, conf: 0.9937","x: 358.7359, y: 359.9666, conf: 0.9967","x: 390.6544, y: 383.8719, conf: 0.9831","x: 388.1974, y: 382.7515, conf: 0.9914","x: 388.8922, y: 444.9384, conf: 0.9098","x: 405.4958, y: 445.5830, conf: 0.9407"
1705,"x: 368.5233, y: 277.9932, conf: 0.9925","x: 372.8989, y: 273.4591, conf: 0.9501","x: 363.6057, y: 273.0709, conf: 0.9828","x: 378.3169, y: 278.2245, conf: 0.6237","x: 356.0221, y: 277.0792, conf: 0.8951","x: 385.4832, y: 306.4942, conf: 0.9944","x: 345.3476, y: 302.4747, conf: 0.9981","x: 396.8651, y: 347.0653, conf: 0.9550","x: 334.5710, y: 340.5000, conf: 0.9894","x: 396.5517, y: 330.6927, conf: 0.9549","x: 353.1213, y: 333.0442, conf: 0.9837","x: 382.6084, y: 360.9754, conf: 0.9930","x: 359.7490, y: 361.5158, conf: 0.9958","x: 399.2896, y: 388.5072, conf: 0.9761","x: 395.0219, y: 387.4235, conf: 0.9864","x: 394.4742, y: 444.8096, conf: 0.8671","x: 408.4996, y: 446.4868, conf: 0.9065"
1706,"x: 368.5250, y: 277.9833, conf: 0.9925","x: 372.8980, y: 273.4476, conf: 0.9499","x: 363.6169, y: 273.0588, conf: 0.9826","x: 378.3160, y: 278.2223, conf: 0.6235","x: 356.0591, y: 277.0734, conf: 0.8942","x: 385.4684, y: 306.4797, conf: 0.9943","x: 345.3979, y: 302.4536, conf: 0.9980","x: 396.8863, y: 347.0342, conf: 0.9545","x: 334.5633, y: 340.4652, conf: 0.9891","x: 396.5529, y: 330.7267, conf: 0.9543","x: 353.1407, y: 333.0680, conf: 0.9834","x: 382.6432, y: 360.9197, conf: 0.9928","x: 359.8101, y: 361.4667, conf: 0.9957","x: 399.4279, y: 388.5937, conf: 0.9752","x: 395.1158, y: 387.5102, conf: 0.9858","x: 394.8295, y: 444.9739, conf: 0.8630","x: 408.6373, y: 446.6443, conf: 0.9033"
1707,"x: 369.0111, y: 277.8622, conf: 0.9933","x: 372.9663, y: 273.1041, conf: 0.9503","x: 363.8192, y: 272.9519, conf: 0.9855","x: 377.8257, y: 277.5179, conf: 0.5916","x: 355.3303, y: 276.9418, conf: 0.9110","x: 386.3431, y: 306.0321, conf: 0.9947","x: 344.4736, y: 302.5724, conf: 0.9984","x: 397.7968, y: 346.2641, conf: 0.9578","x: 334.4648, y: 340.1977, conf: 0.9914","x: 398.1216, y: 332.0236, conf: 0.9587","x: 350.9535, y: 334.4548, conf: 0.9865","x: 383.4982, y: 362.0299, conf: 0.9939","x: 358.1230, y: 362.5108, conf: 0.9966","x: 400.8389, y: 382.4868, conf: 0.9808","x: 383.9723, y: 381.8498, conf: 0.9895","x: 394.6025, y: 440.1927, conf: 0.8966","x: 390.5535, y: 442.5675, conf: 0.9290"
1708,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1709,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1710,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1711,"x: 369.0169, y: 278.1409, conf: 0.9934","x: 372.4334, y: 273.4465, conf: 0.9381","x: 364.2765, y: 273.2260, conf: 0.9880","x: 376.0672, y: 277.3173, conf: 0.4677","x: 355.3977, y: 276.1468, conf: 0.9372","x: 384.9537, y: 304.8888, conf: 0.9945","x: 343.1819, y: 302.2234, conf: 0.9982","x: 396.1077, y: 343.1291, conf: 0.9491","x: 332.5469, y: 340.5627, conf: 0.9903","x: 394.2737, y: 329.7961, conf: 0.9498","x: 346.9206, y: 336.3325, conf: 0.9850","x: 381.0979, y: 360.9681, conf: 0.9927","x: 356.7779, y: 361.6810, conf: 0.9959","x: 396.1545, y: 387.9436, conf: 0.9755","x: 387.0517, y: 387.8880, conf: 0.9868","x: 377.8925, y: 445.9343, conf: 0.8637","x: 387.5787, y: 447.8712, conf: 0.9034"
1712,"x: 366.0189, y: 278.6263, conf: 0.9929","x: 369.8904, y: 273.7552, conf: 0.9479","x: 361.4485, y: 273.6049, conf: 0.9845","x: 375.0443, y: 277.5317, conf: 0.5685","x: 354.2053, y: 276.6034, conf: 0.9066","x: 383.0761, y: 304.3221, conf: 0.9947","x: 343.2633, y: 301.8167, conf: 0.9978","x: 395.2376, y: 342.5930, conf: 0.9586","x: 330.9498, y: 340.7375, conf: 0.9880","x: 393.3666, y: 328.1878, conf: 0.9568","x: 346.4872, y: 336.1934, conf: 0.9825","x: 379.6620, y: 359.7104, conf: 0.9936","x: 355.2510, y: 360.9224, conf: 0.9957","x: 406.3310, y: 387.1158, conf: 0.9793","x: 388.9510, y: 387.1454, conf: 0.9871","x: 398.7755, y: 449.6462, conf: 0.8848","x: 389.1890, y: 451.6841, conf: 0.9133"
1713,"x: 366.1391, y: 278.6411, conf: 0.9929","x: 370.0565, y: 273.7822, conf: 0.9480","x: 361.5490, y: 273.5894, conf: 0.9847","x: 375.1655, y: 277.5918, conf: 0.5683","x: 354.2948, y: 276.5861, conf: 0.9082","x: 382.9849, y: 304.4369, conf: 0.9945","x: 343.3644, y: 301.7676, conf: 0.9978","x: 395.2211, y: 342.8539, conf: 0.9565","x: 331.0605, y: 340.7187, conf: 0.9881","x: 393.8210, y: 328.3828, conf: 0.9555","x: 346.6463, y: 336.2454, conf: 0.9826","x: 379.4459, y: 359.6878, conf: 0.9931","x: 355.5176, y: 360.8016, conf: 0.9956","x: 404.2809, y: 387.0898, conf: 0.9781","x: 389.4023, y: 386.9713, conf: 0.9867","x: 396.5226, y: 449.9667, conf: 0.8793","x: 391.2202, y: 451.9076, conf: 0.9104"
1714,"x: 365.0125, y: 278.4467, conf: 0.9923","x: 369.3011, y: 273.5802, conf: 0.9530","x: 360.4985, y: 273.2520, conf: 0.9817","x: 374.7407, y: 276.9910, conf: 0.6658","x: 353.4574, y: 276.1335, conf: 0.8877","x: 383.0883, y: 305.4298, conf: 0.9945","x: 341.0091, y: 302.8416, conf: 0.9981","x: 396.3307, y: 344.2830, conf: 0.9531","x: 329.2672, y: 341.3693, conf: 0.9881","x: 394.2239, y: 327.6270, conf: 0.9534","x: 343.4988, y: 336.4632, conf: 0.9815","x: 378.1350, y: 361.6971, conf: 0.9935","x: 354.4410, y: 362.2103, conf: 0.9961","x: 387.3839, y: 381.7838, conf: 0.9833","x: 381.6760, y: 380.4931, conf: 0.9902","x: 385.9906, y: 441.4629, conf: 0.9167","x: 402.5158, y: 442.2189, conf: 0.9413"
1715,"x: 364.9991, y: 278.5148, conf: 0.9924","x: 369.3421, y: 273.6711, conf: 0.9531","x: 360.5019, y: 273.3004, conf: 0.9819","x: 374.7713, y: 276.9955, conf: 0.6677","x: 353.3776, y: 276.0560, conf: 0.8893","x: 382.7176, y: 305.3218, conf: 0.9948","x: 340.8891, y: 302.7668, conf: 0.9983","x: 396.1219, y: 343.9967, conf: 0.9550","x: 329.3891, y: 341.2386, conf: 0.9891","x: 393.9630, y: 327.3861, conf: 0.9549","x: 343.3448, y: 336.3986, conf: 0.9826","x: 377.8134, y: 361.5523, conf: 0.9943","x: 354.4414, y: 362.0874, conf: 0.9966","x: 386.6994, y: 381.7691, conf: 0.9854","x: 382.4542, y: 380.3995, conf: 0.9916","x: 386.4843, y: 440.8339, conf: 0.9265","x: 405.3297, y: 441.3841, conf: 0.9490"
1716,"x: 363.6621, y: 278.3217, conf: 0.9902","x: 367.4395, y: 273.1202, conf: 0.9473","x: 358.9251, y: 273.3999, conf: 0.9770","x: 372.8969, y: 275.8083, conf: 0.6614","x: 352.4262, y: 276.3094, conf: 0.8755","x: 382.3503, y: 303.7686, conf: 0.9926","x: 341.7031, y: 302.5760, conf: 0.9976","x: 394.3683, y: 341.3142, conf: 0.9419","x: 328.6956, y: 339.9642, conf: 0.9857","x: 390.8931, y: 328.4857, conf: 0.9416","x: 344.0173, y: 335.6507, conf: 0.9774","x: 376.7699, y: 361.5495, conf: 0.9905","x: 352.9533, y: 362.6935, conf: 0.9942","x: 389.5649, y: 389.2856, conf: 0.9690","x: 380.3849, y: 389.7264, conf: 0.9819","x: 379.5882, y: 445.8060, conf: 0.8446","x: 387.0544, y: 449.0201, conf: 0.8893"
1717,"x: 364.5231, y: 278.0849, conf: 0.9912","x: 368.3488, y: 273.3115, conf: 0.9371","x: 360.1211, y: 273.2536, conf: 0.9825","x: 372.6687, y: 276.9489, conf: 0.5409","x: 352.4463, y: 276.2663, conf: 0.9058","x: 380.6771, y: 303.8654, conf: 0.9920","x: 340.4500, y: 302.4310, conf: 0.9972","x: 393.0645, y: 341.5169, conf: 0.9408","x: 331.1458, y: 341.7137, conf: 0.9857","x: 391.3204, y: 327.7137, conf: 0.9405","x: 345.1669, y: 335.8313, conf: 0.9781","x: 377.7306, y: 361.4089, conf: 0.9876","x: 354.8171, y: 362.3493, conf: 0.9927","x: 385.1307, y: 400.0430, conf: 0.9586","x: 381.4954, y: 400.1007, conf: 0.9757","x: 378.4048, y: 455.9831, conf: 0.7826","x: 395.4744, y: 457.6072, conf: 0.8363"
1718,"x: 364.2616, y: 277.2076, conf: 0.9925","x: 367.5225, y: 272.1541, conf: 0.9399","x: 359.3057, y: 272.3405, conf: 0.9861","x: 371.3127, y: 275.1836, conf: 0.4926","x: 350.3936, y: 275.0252, conf: 0.9280","x: 379.4317, y: 303.6675, conf: 0.9929","x: 339.6564, y: 303.1642, conf: 0.9975","x: 391.4160, y: 339.9062, conf: 0.9373","x: 326.8755, y: 340.9563, conf: 0.9851","x: 391.7242, y: 330.5953, conf: 0.9358","x: 343.1263, y: 335.2152, conf: 0.9775","x: 378.4754, y: 365.7477, conf: 0.9903","x: 355.4555, y: 367.2073, conf: 0.9942","x: 384.0642, y: 409.0371, conf: 0.9590","x: 378.0596, y: 410.2860, conf: 0.9754","x: 371.9242, y: 460.4961, conf: 0.7712","x: 381.2836, y: 463.0810, conf: 0.8227"
1719,"x: 363.8347, y: 276.5374, conf: 0.9932","x: 366.8232, y: 271.2658, conf: 0.9368","x: 358.1701, y: 271.8406, conf: 0.9880","x: 369.9836, y: 274.2961, conf: 0.4376","x: 348.1981, y: 275.0603, conf: 0.9409","x: 377.0163, y: 302.9099, conf: 0.9932","x: 339.5305, y: 303.0107, conf: 0.9978","x: 388.8629, y: 339.0825, conf: 0.9374","x: 326.1680, y: 341.1855, conf: 0.9872","x: 391.4826, y: 330.8695, conf: 0.9376","x: 343.4700, y: 335.2322, conf: 0.9807","x: 375.6967, y: 367.5146, conf: 0.9919","x: 354.9532, y: 369.0940, conf: 0.9954","x: 375.8199, y: 416.5244, conf: 0.9637","x: 377.4207, y: 418.4026, conf: 0.9793","x: 357.9536, y: 467.7184, conf: 0.7806","x: 375.5891, y: 471.8040, conf: 0.8332"
1720,"x: 363.9553, y: 276.5386, conf: 0.9933","x: 366.9464, y: 271.2694, conf: 0.9366","x: 358.2590, y: 271.8322, conf: 0.9884","x: 370.0197, y: 274.3297, conf: 0.4279","x: 348.1743, y: 275.0542, conf: 0.9423","x: 376.6704, y: 302.9411, conf: 0.9930","x: 339.6516, y: 302.8922, conf: 0.9977","x: 388.5145, y: 339.2130, conf: 0.9355","x: 326.2972, y: 341.0631, conf: 0.9872","x: 391.4482, y: 331.0059, conf: 0.9363","x: 343.2332, y: 335.2354, conf: 0.9807","x: 375.2300, y: 367.4249, conf: 0.9915","x: 354.8888, y: 368.9611, conf: 0.9952","x: 375.3682, y: 416.5884, conf: 0.9618","x: 378.0414, y: 418.4040, conf: 0.9785","x: 357.5044, y: 468.0125, conf: 0.7717","x: 376.3924, y: 472.1208, conf: 0.8267"
1721,"x: 358.0540, y: 275.1155, conf: 0.9917","x: 361.9079, y: 269.7281, conf: 0.9516","x: 352.5505, y: 270.4610, conf: 0.9820","x: 367.9165, y: 273.0196, conf: 0.6294","x: 345.4792, y: 274.5517, conf: 0.8943","x: 377.5052, y: 302.1146, conf: 0.9911","x: 337.6555, y: 303.5217, conf: 0.9969","x: 386.4397, y: 338.0780, conf: 0.9333","x: 325.1729, y: 341.5083, conf: 0.9837","x: 389.3769, y: 330.9023, conf: 0.9330","x: 343.3834, y: 335.8441, conf: 0.9752","x: 376.3276, y: 369.7516, conf: 0.9868","x: 352.6554, y: 371.6447, conf: 0.9923","x: 377.2365, y: 422.9340, conf: 0.9212","x: 368.0692, y: 425.5276, conf: 0.9526","x: 364.9208, y: 471.3316, conf: 0.5969","x: 368.5537, y: 476.5594, conf: 0.6781"
1722,"x: 358.0225, y: 275.1437, conf: 0.9917","x: 361.8824, y: 269.7550, conf: 0.9518","x: 352.5280, y: 270.4715, conf: 0.9820","x: 367.9232, y: 273.0069, conf: 0.6333","x: 345.5005, y: 274.5067, conf: 0.8941","x: 377.5404, y: 302.2354, conf: 0.9914","x: 337.7308, y: 303.5321, conf: 0.9970","x: 386.4008, y: 338.3496, conf: 0.9345","x: 325.0448, y: 341.5227, conf: 0.9841","x: 389.3707, y: 330.9048, conf: 0.9342","x: 343.1759, y: 335.6494, conf: 0.9757","x: 376.2805, y: 369.8788, conf: 0.9876","x: 352.7209, y: 371.6958, conf: 0.9928","x: 376.5820, y: 423.2159, conf: 0.9269","x: 367.9691, y: 425.7068, conf: 0.9562","x: 363.9445, y: 471.4019, conf: 0.6163","x: 368.4265, y: 476.5548, conf: 0.6959"
1723,"x: 356.7691, y: 275.1928, conf: 0.9927","x: 360.3642, y: 269.6855, conf: 0.9564","x: 350.8335, y: 270.6354, conf: 0.9848","x: 365.5601, y: 272.9797, conf: 0.6075","x: 341.6479, y: 275.0799, conf: 0.8987","x: 374.3638, y: 301.9442, conf: 0.9898","x: 333.9459, y: 304.6400, conf: 0.9973","x: 384.7808, y: 339.0354, conf: 0.9288","x: 324.4978, y: 344.1460, conf: 0.9865","x: 385.7824, y: 330.4611, conf: 0.9282","x: 344.5115, y: 333.4374, conf: 0.9774","x: 376.3116, y: 373.8069, conf: 0.9878","x: 349.4600, y: 375.9518, conf: 0.9934","x: 378.2646, y: 432.1578, conf: 0.9109","x: 352.5470, y: 434.9521, conf: 0.9487","x: 375.5725, y: 476.9967, conf: 0.5492","x: 348.2386, y: 480.0000, conf: 0.6425"
1724,"x: 356.7606, y: 275.2020, conf: 0.9927","x: 360.3792, y: 269.6745, conf: 0.9568","x: 350.7945, y: 270.6332, conf: 0.9846","x: 365.6580, y: 272.9981, conf: 0.6136","x: 341.7022, y: 275.1395, conf: 0.8968","x: 374.4066, y: 302.1375, conf: 0.9896","x: 334.2301, y: 304.7572, conf: 0.9973","x: 384.5686, y: 339.2486, conf: 0.9277","x: 324.6355, y: 344.2093, conf: 0.9862","x: 385.7236, y: 330.4100, conf: 0.9274","x: 344.6317, y: 333.5820, conf: 0.9771","x: 376.3000, y: 373.9773, conf: 0.9875","x: 349.6371, y: 376.0954, conf: 0.9932","x: 378.1470, y: 432.6259, conf: 0.9092","x: 352.8146, y: 435.3953, conf: 0.9478","x: 375.4616, y: 477.6841, conf: 0.5451","x: 348.4765, y: 480.0000, conf: 0.6391"
1725,"x: 353.2174, y: 274.6122, conf: 0.9930","x: 356.6299, y: 269.3502, conf: 0.9540","x: 347.7513, y: 270.1164, conf: 0.9852","x: 361.5858, y: 273.0602, conf: 0.5844","x: 338.8207, y: 274.6792, conf: 0.9064","x: 371.6187, y: 302.0892, conf: 0.9926","x: 329.6509, y: 304.4181, conf: 0.9973","x: 383.0612, y: 340.1154, conf: 0.9486","x: 322.4005, y: 344.6698, conf: 0.9865","x: 385.2863, y: 332.5520, conf: 0.9437","x: 339.0855, y: 334.9837, conf: 0.9780","x: 372.6712, y: 373.5429, conf: 0.9912","x: 343.8165, y: 375.4129, conf: 0.9947","x: 376.5038, y: 429.5413, conf: 0.9389","x: 339.6293, y: 432.2535, conf: 0.9607","x: 378.7863, y: 476.8765, conf: 0.6405","x: 337.4391, y: 480.0000, conf: 0.7020"
1726,"x: 353.0529, y: 274.6610, conf: 0.9930","x: 356.4771, y: 269.3885, conf: 0.9543","x: 347.5826, y: 270.1735, conf: 0.9851","x: 361.5109, y: 273.0874, conf: 0.5883","x: 338.7302, y: 274.7717, conf: 0.9052","x: 371.6080, y: 302.0125, conf: 0.9923","x: 329.7847, y: 304.6280, conf: 0.9973","x: 383.4759, y: 339.5817, conf: 0.9471","x: 322.3589, y: 344.8247, conf: 0.9862","x: 385.1999, y: 332.1096, conf: 0.9427","x: 339.2812, y: 335.1437, conf: 0.9777","x: 372.8206, y: 373.4974, conf: 0.9907","x: 344.0885, y: 375.4346, conf: 0.9944","x: 376.1922, y: 429.5788, conf: 0.9354","x: 339.7145, y: 432.2812, conf: 0.9586","x: 378.6372, y: 476.7549, conf: 0.6277","x: 337.4949, y: 480.0000, conf: 0.6913"
1727,"x: 347.4346, y: 273.5374, conf: 0.9918","x: 351.2782, y: 268.2373, conf: 0.9607","x: 342.1330, y: 269.2718, conf: 0.9798","x: 357.9961, y: 272.2418, conf: 0.7184","x: 335.3089, y: 274.7590, conf: 0.8656","x: 370.5658, y: 302.0986, conf: 0.9927","x: 326.6816, y: 305.6168, conf: 0.9971","x: 383.0905, y: 339.5686, conf: 0.9502","x: 319.6021, y: 345.1086, conf: 0.9845","x: 383.7212, y: 333.6370, conf: 0.9429","x: 335.8353, y: 336.6826, conf: 0.9736","x: 370.0496, y: 374.2252, conf: 0.9915","x: 339.6229, y: 376.2697, conf: 0.9947","x: 374.9417, y: 429.5259, conf: 0.9415","x: 333.2522, y: 432.4202, conf: 0.9610","x: 380.2248, y: 475.3563, conf: 0.6643","x: 333.6005, y: 479.5316, conf: 0.7241"
1728,"x: 347.7090, y: 273.7365, conf: 0.9919","x: 350.8848, y: 268.2416, conf: 0.9502","x: 342.1257, y: 269.4576, conf: 0.9832","x: 355.7477, y: 271.7383, conf: 0.6027","x: 333.2005, y: 274.3643, conf: 0.9070","x: 368.3408, y: 301.9501, conf: 0.9930","x: 322.4151, y: 304.8950, conf: 0.9971","x: 382.8657, y: 341.2653, conf: 0.9468","x: 315.4673, y: 346.2134, conf: 0.9833","x: 384.4767, y: 338.4600, conf: 0.9354","x: 332.4266, y: 342.3492, conf: 0.9711","x: 367.6360, y: 374.3312, conf: 0.9912","x: 336.1642, y: 376.4656, conf: 0.9944","x: 373.2660, y: 429.9509, conf: 0.9389","x: 331.2922, y: 433.2095, conf: 0.9584","x: 377.0577, y: 474.8723, conf: 0.6514","x: 331.8894, y: 480.0000, conf: 0.7027"
1729,"x: 348.3229, y: 274.0657, conf: 0.9912","x: 351.4456, y: 268.5404, conf: 0.9453","x: 342.9918, y: 269.5883, conf: 0.9810","x: 355.9415, y: 271.6378, conf: 0.5814","x: 333.7908, y: 273.7313, conf: 0.9027","x: 368.4464, y: 301.6600, conf: 0.9936","x: 321.6861, y: 304.5243, conf: 0.9967","x: 383.3305, y: 340.7713, conf: 0.9540","x: 314.6977, y: 346.1513, conf: 0.9806","x: 383.9067, y: 339.1301, conf: 0.9416","x: 332.3491, y: 342.5153, conf: 0.9680","x: 367.5497, y: 375.2952, conf: 0.9913","x: 335.6353, y: 377.5360, conf: 0.9936","x: 373.2283, y: 432.1551, conf: 0.9329","x: 332.4266, y: 435.6103, conf: 0.9485","x: 376.7803, y: 475.5973, conf: 0.6103","x: 334.4395, y: 480.0000, conf: 0.6438"
1730,"x: 338.6215, y: 274.6713, conf: 0.9872","x: 342.9229, y: 269.2471, conf: 0.9689","x: 334.2957, y: 270.0776, conf: 0.9474","x: 353.4293, y: 270.9901, conf: 0.8709","x: 331.6059, y: 273.5035, conf: 0.6555","x: 368.2504, y: 299.0272, conf: 0.9943","x: 322.5697, y: 305.6559, conf: 0.9951","x: 380.7980, y: 332.2653, conf: 0.9731","x: 311.5367, y: 344.1312, conf: 0.9725","x: 386.6714, y: 359.6649, conf: 0.9616","x: 332.2804, y: 356.9634, conf: 0.9572","x: 365.4006, y: 373.9960, conf: 0.9943","x: 333.8637, y: 377.3787, conf: 0.9941","x: 374.0422, y: 430.1401, conf: 0.9534","x: 332.9353, y: 435.8458, conf: 0.9531","x: 376.7552, y: 475.3950, conf: 0.7093","x: 331.1512, y: 479.7435, conf: 0.7191"
1731,"x: 338.6462, y: 274.6905, conf: 0.9873","x: 342.9215, y: 269.2420, conf: 0.9689","x: 334.2930, y: 270.1129, conf: 0.9476","x: 353.4263, y: 270.9146, conf: 0.8710","x: 331.5919, y: 273.5334, conf: 0.6564","x: 368.3105, y: 298.9232, conf: 0.9943","x: 322.5984, y: 305.6386, conf: 0.9952","x: 380.7947, y: 332.1156, conf: 0.9731","x: 311.3289, y: 344.0225, conf: 0.9729","x: 386.4714, y: 359.4723, conf: 0.9617","x: 332.0231, y: 356.7468, conf: 0.9578","x: 365.3958, y: 373.8603, conf: 0.9944","x: 333.8430, y: 377.2737, conf: 0.9943","x: 374.0294, y: 429.7088, conf: 0.9547","x: 332.8750, y: 435.4777, conf: 0.9547","x: 376.7280, y: 475.1178, conf: 0.7167","x: 330.9762, y: 479.6022, conf: 0.7273"
1732,"x: 339.9368, y: 274.8568, conf: 0.9891","x: 343.9053, y: 269.1171, conf: 0.9655","x: 334.8988, y: 270.3408, conf: 0.9628","x: 352.4078, y: 270.3123, conf: 0.8058","x: 329.2919, y: 273.4086, conf: 0.7487","x: 366.5970, y: 298.6725, conf: 0.9941","x: 320.1009, y: 304.7836, conf: 0.9952","x: 380.0518, y: 332.9994, conf: 0.9690","x: 310.6514, y: 342.9289, conf: 0.9719","x: 386.8877, y: 366.6981, conf: 0.9538","x: 323.4218, y: 365.6330, conf: 0.9541","x: 364.2602, y: 374.6638, conf: 0.9935","x: 332.7985, y: 377.8318, conf: 0.9935","x: 370.7687, y: 431.3905, conf: 0.9455","x: 331.8157, y: 436.9676, conf: 0.9466","x: 372.3171, y: 474.0245, conf: 0.6787","x: 332.7285, y: 479.8261, conf: 0.6867"
1733,"x: 340.1654, y: 274.6874, conf: 0.9892","x: 344.1100, y: 268.9532, conf: 0.9652","x: 335.0804, y: 270.2000, conf: 0.9643","x: 352.4590, y: 270.2199, conf: 0.7986","x: 329.2539, y: 273.3474, conf: 0.7579","x: 366.4723, y: 298.5887, conf: 0.9940","x: 320.0394, y: 304.7411, conf: 0.9953","x: 380.0641, y: 332.8361, conf: 0.9678","x: 310.6886, y: 342.9146, conf: 0.9723","x: 386.7370, y: 366.2353, conf: 0.9523","x: 323.4857, y: 365.6418, conf: 0.9543","x: 364.2671, y: 374.5974, conf: 0.9933","x: 332.8130, y: 377.7890, conf: 0.9935","x: 370.8899, y: 431.4232, conf: 0.9442","x: 331.8037, y: 436.9767, conf: 0.9463","x: 372.6241, y: 473.8408, conf: 0.6747","x: 332.5988, y: 479.6342, conf: 0.6849"
1734,"x: 342.3584, y: 273.8069, conf: 0.9922","x: 346.7408, y: 268.2184, conf: 0.9640","x: 337.3815, y: 268.8520, conf: 0.9787","x: 354.1212, y: 270.5619, conf: 0.7045","x: 329.8733, y: 271.7224, conf: 0.8530","x: 365.9499, y: 299.7251, conf: 0.9944","x: 318.6880, y: 304.2331, conf: 0.9963","x: 379.0144, y: 336.5418, conf: 0.9667","x: 312.0108, y: 346.0623, conf: 0.9788","x: 389.4373, y: 375.9833, conf: 0.9528","x: 324.7789, y: 377.5143, conf: 0.9646","x: 364.8302, y: 375.0413, conf: 0.9926","x: 333.0094, y: 378.1581, conf: 0.9938","x: 371.4417, y: 432.2224, conf: 0.9389","x: 331.8907, y: 437.8084, conf: 0.9470","x: 370.5684, y: 477.3513, conf: 0.6437","x: 335.0217, y: 480.0000, conf: 0.6624"
1735,"x: 342.3051, y: 273.8164, conf: 0.9921","x: 346.6682, y: 268.1969, conf: 0.9641","x: 337.2932, y: 268.8935, conf: 0.9783","x: 354.0960, y: 270.4884, conf: 0.7086","x: 329.8420, y: 271.8243, conf: 0.8503","x: 365.9939, y: 299.5901, conf: 0.9943","x: 318.7882, y: 304.3891, conf: 0.9962","x: 378.9319, y: 336.0031, conf: 0.9665","x: 311.9831, y: 346.0179, conf: 0.9784","x: 389.1190, y: 375.1796, conf: 0.9526","x: 324.7604, y: 377.2797, conf: 0.9640","x: 364.9329, y: 375.0027, conf: 0.9925","x: 333.1421, y: 378.2413, conf: 0.9936","x: 371.4528, y: 432.2117, conf: 0.9377","x: 331.9656, y: 437.9747, conf: 0.9456","x: 370.5605, y: 477.1980, conf: 0.6389","x: 335.0299, y: 480.0000, conf: 0.6572"
